"Title","CPI WEIGHTS 09.1.3.1 Personal computers"
"CDID","L8CH"
"Source dataset ID","MM23"
"PreUnit",""
"Unit",""
"Release date","19-08-2026"
"Next release","16 September 2026"
"Important notes",
"2015","3.3600"
"2016","2.9400"
"2017","3.6400"
"2018","2.5200"
"2019","3.1200"
"2020","3.5100"
"2021","3.4200"
"2022","2.0500"
"2023","1.6400"
"2024","2.1641"
"2025","2.1636"
"2026","2.4667"
