target,candidate,horizon,window,evaluation_period,model,benchmark,n_forecasts,mae,rmse,bias,benchmark_mae,benchmark_rmse,mae_ratio,rmse_ratio,rmse_ratio_lower_90,rmse_ratio_upper_90,rmse_ratio_bootstrap_block,rmse_ratio_bootstrap_draws,direction_accuracy,dm_loss_gain_z,dm_two_sided_p,clark_west_z,clark_west_one_sided_p,clark_west_fdr_q
uk_ipi_c26_12m_pct,ardl_asia_to_import,2,expanding_ardl6_ar2_min30,post_2022,a1_ardl_ridge,a0_controls_ridge,35,2.021788015782364,2.474458257157186,-0.9549762242541168,1.719901498767854,2.3049413419499567,1.1755254688892258,1.0735450018280377,0.8889724106226349,1.4021608080032235,12,2000,0.5142857142857142,-0.5100325143125863,0.610028682984632,0.4375504632156212,0.3308560936963514,0.3308560936963514
uk_ipi_c26_12m_pct,ardl_asia_to_import,2,expanding_ardl6_ar2_min30,post_2022,a1_ardl_ridge,a0_controls_ols,35,2.021788015782364,2.474458257157186,-0.9549762242541168,1.8033881952921689,2.3722954342608347,1.1211052734293914,1.0430649662857794,0.8567934069570741,1.3886479940954002,12,2000,0.5142857142857142,-0.2805597635299015,0.7790480809399558,0.862639329027512,0.19416789981865343,0.19416789981865343
uk_ipi_c26_12m_pct,ardl_asia_to_import,2,expanding_ardl6_ar2_min30,ex_pandemic,a1_ardl_ols,a0_controls_ols,75,3.17444320313069,3.7319851124520564,-1.2645751132566643,2.2509856077038326,3.1800713131304152,1.4102458906295945,1.1735539064934821,0.8182858724906185,1.7171648569117186,12,2000,0.5866666666666667,-1.009564057643413,0.3127041969636958,2.38817970410983,0.008466030101524184,0.008466030101524184
uk_ipi_c26_12m_pct,ardl_asia_to_import,2,expanding_ardl6_ar2_min30,ex_pandemic,a1_ardl_ridge,a0_controls_ridge,75,2.96603192724034,3.55880240298552,-1.3075013875800736,2.1888223681803085,2.9247848063461097,1.3550811479079363,1.2167741008718789,1.0356277130527232,1.4599316626120378,12,2000,0.5866666666666667,-1.8354691494541535,0.06643620611208485,0.7639138462970313,0.22245929274539356,0.22245929274539356
uk_ipi_c26_12m_pct,ardl_asia_to_import,2,expanding_ardl6_ar2_min30,ex_pandemic,a1_ardl_ridge,a0_controls_ols,75,2.96603192724034,3.55880240298552,-1.3075013875800736,2.2509856077038326,3.1800713131304152,1.317659214296757,1.119095156228521,0.8709884993496512,1.425725094127338,12,2000,0.5866666666666667,-0.7617847553050526,0.44618848042086956,1.8826342084497347,0.02987497855836358,0.02987497855836358
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,full,a1_ardl_ols,a0_controls_ols,110,4.413723448030676,5.118616536729794,-1.1845336095256611,3.5036841376404064,4.648442879029868,1.2597378287082537,1.1011464849489667,0.8750482069599769,1.4583246185635912,12,2000,0.5363636363636364,-0.9210228084496493,0.35703851904361517,2.5859614558905917,0.004855389452761345,0.004855389452761345
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,full,a1_ardl_ridge,a0_controls_ridge,110,3.8414782262746656,4.686006000096772,-1.0828822837092127,3.391000211269714,4.459023246736793,1.1328451745617192,1.0509041421854193,0.9455954307479393,1.2061427378183005,12,2000,0.6,-0.7780834792151216,0.4365198014919537,1.6625521657761253,0.04820105648505958,0.04820105648505958
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,full,a1_ardl_ridge,a0_controls_ols,110,3.8414782262746656,4.686006000096772,-1.0828822837092127,3.5036841376404064,4.648442879029868,1.09641111337786,1.0080807965257268,0.8953131475529373,1.1728580497271244,12,2000,0.6,-0.09199640518532215,0.9267008957277305,3.5279142935065844,0.00020942387441177558,0.00020942387441177558
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,pre_2020,a1_ardl_ols,a0_controls_ols,38,4.663121865273588,5.422315340327662,-3.4892307368126754,3.7765646590758712,5.074655387303651,1.2347522910979785,1.0685090762801008,0.5752687700362199,1.9365343026568054,12,2000,0.7368421052631579,-0.2785573991191946,0.7805845096145541,2.6380797006712324,0.004168849176879801,0.004168849176879801
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,pre_2020,a1_ardl_ridge,a0_controls_ridge,38,4.971511563831264,5.571564580117277,-2.0177239469413975,3.572540445449861,4.6621221213797215,1.3915900014968876,1.195070492591132,1.0444186346472213,1.572759449008411,12,2000,0.6052631578947368,-1.5374975851036368,0.1241715059634943,0.37631660979488857,0.3533407662517455,0.3533407662517455
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,pre_2020,a1_ardl_ridge,a0_controls_ols,38,4.971511563831264,5.571564580117277,-2.0177239469413975,3.7765646590758712,5.074655387303651,1.3164110806056732,1.0979197905845686,0.9200351295267051,1.472233564026698,12,2000,0.6052631578947368,-0.5759745361210089,0.5646323932850625,2.1804827541596077,0.0146108479142435,0.0146108479142435
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,pandemic_2020_2022,a1_ardl_ols,a0_controls_ols,36,4.992691537543951,5.634561160276724,1.9629646925447035,4.533709059117864,5.583294219947948,1.1012377442930563,1.009182202891191,0.9058045202614983,1.2953059607227875,12,2000,0.3333333333333333,-0.10219436977817518,0.9186023966256732,1.6071766848955018,0.054007807517031235,0.054007807517031235
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,pandemic_2020_2022,a1_ardl_ridge,a0_controls_ridge,36,4.124594164487659,5.048628057929431,-0.21234579452780813,4.360815154589286,5.449587896823921,0.9458310013775681,0.9264238238769993,0.8265848699781584,1.0941395448345315,12,2000,0.5833333333333334,1.1010083286396781,0.2708930323441827,1.8918146589689515,0.02925783973908227,0.02925783973908227
