target,candidate,horizon,window,evaluation_period,model,benchmark,n_forecasts,mae,rmse,bias,benchmark_mae,benchmark_rmse,mae_ratio,rmse_ratio,direction_accuracy,dm_loss_gain_z,dm_two_sided_p,clark_west_z,clark_west_one_sided_p,clark_west_fdr_q
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,6,expanding_ar1,pandemic_2020_2022,m1_controls,m0_ar,36,6.509268798851591,8.309144619129883,0.7985822302231295,4.296154481352836,5.574004217407025,1.515138439994331,1.490695789784533,0.3611111111111111,-1.95485752040702,0.05059988969100031,-1.8590034917938,0.9684866782780311,0.9710148216179034
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,6,expanding_ar1,pandemic_2020_2022,m2_tech,m1_controls,36,8.356579546435036,9.821377393861468,-0.6676821892152759,6.509268798851591,8.309144619129883,1.2837969677806762,1.1819962034660003,0.3333333333333333,-3.1219503496005827,0.0017965723478347885,-3.3234160395202132,0.9995553890686886,0.9995553890686886
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,6,expanding_ar1,pandemic_2020_2022,m2_tech,m0_ar,36,8.356579546435036,9.821377393861468,-0.6676821892152759,4.296154481352836,5.574004217407025,1.945130135032666,1.761996764048069,0.3333333333333333,-3.0503822019578206,0.0022855031617886393,-2.318639401638684,0.98979270159783,0.99739718363975
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,6,expanding_ar1,post_2022,m1_controls,m0_ar,41,3.1177150540886167,4.583148297995834,-1.1870816483303748,3.1561630398505978,4.365903974850057,0.9878181243248444,1.049759299425095,0.6585365853658537,-0.5218582728050789,0.6017690130902711,-0.1647879876189568,0.5654445703642204,0.5654445703642204
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,6,expanding_ar1,post_2022,m2_tech,m1_controls,41,3.105156059580533,4.600396093556574,-1.018440120401229,3.1177150540886167,4.583148297995834,0.9959717311267385,1.003763307324854,0.6341463414634146,-0.4328707823799809,0.665108647263477,-0.03574829954349991,0.5142584711617361,0.5760288787829759
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,6,expanding_ar1,post_2022,m2_tech,m0_ar,41,3.105156059580533,4.600396093556574,-1.018440120401229,3.1561630398505978,4.365903974850057,0.9838389273221831,1.0537098662859552,0.6341463414634146,-0.5333564143582189,0.5937868827489856,-0.017050846753695097,0.5068019740938841,0.5068019740938841
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,6,expanding_ar1,ex_pandemic,m1_controls,m0_ar,91,4.167364266079295,5.706844843434753,0.8468932399526966,3.515464449218586,4.73042130025074,1.1854377497703361,1.206413653501065,0.5934065934065934,-1.1604623679038437,0.24586060683176725,0.08117637518372924,0.4676508436857109,0.4676508436857109
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,6,expanding_ar1,ex_pandemic,m2_tech,m1_controls,91,4.2435485319822055,5.539008419645445,0.5085474848804182,4.167364266079295,5.706844843434753,1.0182811631138224,0.9705903299644829,0.5714285714285714,0.43016615002056474,0.6670747834644697,0.8016981834624621,0.2113637834323515,0.35227297238725247
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,6,expanding_ar1,ex_pandemic,m2_tech,m0_ar,91,4.2435485319822055,5.539008419645445,0.5085474848804182,3.515464449218586,4.73042130025074,1.2071089306351703,1.1709334260252562,0.5714285714285714,-1.316984867066976,0.18784369713239302,-0.21342694259084102,0.5845030162802284,0.5845030162802284
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,7,expanding_ar1,full,m1_controls,m0_ar,125,5.264906579565806,7.127108990701118,1.0959885721658422,3.959007013236704,5.211841437539156,1.329855330380296,1.3674838492527668,0.496,-2.0633519942939715,0.039079197432479305,-1.1642915846328086,0.8778470671190902,0.9315718222666316
