channel,outcome,impulse,horizon,n_baseline,response_pp_per_one_sd_baseline,response_pp_per_one_unit_baseline,standard_error_baseline,lower_90_baseline,upper_90_baseline,p_value_baseline,fdr_q_baseline,n_covid_dummy,response_pp_per_one_sd_covid_dummy,response_pp_per_one_unit_covid_dummy,standard_error_covid_dummy,lower_90_covid_dummy,upper_90_covid_dummy,p_value_covid_dummy,fdr_q_covid_dummy,delta_n,delta_response_pp_per_one_sd,delta_response_pp_per_one_unit,delta_standard_error,delta_lower_90,delta_upper_90,delta_p_value,delta_fdr_q
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c261_12m_pct,9,148,-0.9998306750207184,-0.2115663626836736,0.9540666909721816,-2.569270381669958,0.5696090316285205,0.2946536822489072,0.5783999393898752,148,-0.6895995546681013,-0.14592077752204205,0.9075586404838657,-2.1825335182640604,0.8033344089278578,0.4473500999076665,0.6710251498614997,0,0.31023112035261713,0.06564558516163155,-0.046508050488315855,0.3867368634058974,0.2337253772993373,0.1526964176587593,0.09262521047162453
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c261_12m_pct,10,148,-1.2025896145399275,-0.2544705987782395,1.0298972790702805,-2.8967706386105387,0.4915914095306835,0.2429361963408607,0.5783999393898752,148,-0.8149527167262328,-0.1724457814153127,0.9675650006181993,-2.4065971427431707,0.776691709290705,0.39963583089971033,0.6710251498614997,0,0.3876368978136947,0.08202481736292683,-0.062332278452081225,0.490173495867368,0.2851002997600215,0.15669963455884964,0.09262521047162453
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c261_12m_pct,11,147,-1.486785826973968,-0.3146071403500418,1.1046224608611743,-3.3038897750905996,0.3303181211426638,0.1783130287809802,0.5783999393898752,147,-0.9440004221010023,-0.19975255877363748,1.022637097507518,-2.6262384475008695,0.7382376032988649,0.3559529966385292,0.6710251498614997,0,0.5427854048729657,0.1148545815764043,-0.08198536335365625,0.67765132758973,0.4079194821562011,0.17763996785754899,0.09262521047162453
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c261_12m_pct,12,146,-1.691841431745282,-0.3579973558467496,1.1303173643395503,-3.551213496083842,0.1675306325932788,0.1344493589536168,0.5783999393898752,146,-1.0105828967870547,-0.21384155638067126,1.014943792372974,-2.680165435240597,0.6589996416664876,0.31939431982741295,0.6710251498614997,0,0.6812585349582272,0.14415579946607832,-0.11537357196657627,0.8710480608432452,0.4914690090732088,0.18494496087379617,0.09262521047162453
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,1,156,2.3333166867961723,2.3333166867961723,0.7477379598788406,1.1032877427954797,3.5633456307968654,0.0018054398398456,0.0018054398398456,156,2.1650942313270876,2.1650942313270876,0.7478695632313064,0.9348487998115886,3.3953396628425865,0.0037913940103328292,0.0037913940103328292,0,-0.16822245546908476,-0.16822245546908476,0.00013160335246575894,-0.16843894298389106,-0.1680059679542789,0.001985954170487229,0.001985954170487229
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,2,155,4.109724619373809,4.109724619373809,1.2553089748489246,2.044741355747328,6.1747078830002895,0.001060835424823,0.0011572750088978,155,3.966761599409683,3.966761599409683,1.2659991968664428,1.8841929205643848,6.049330278254981,0.0017284973444630161,0.0018856334666869268,0,-0.14296301996412586,-0.14296301996412586,0.010690222017518236,-0.16054843518294337,-0.12537760474530835,0.0006676619196400162,0.0007283584577891268
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,3,154,6.485143065586158,6.485143065586158,1.8966196290556343,3.365203775789639,9.605082355382676,0.0006277862587893,0.0007533435105471,154,6.383499309175168,6.383499309175168,1.8867419045981975,3.279808876111133,9.487189742239202,0.0007160854372690524,0.0008593025247228629,0,-0.10164375641099,-0.10164375641099,-0.009877724457436843,-0.08539489967850589,-0.11789261314347321,8.829917847975248e-05,0.00010595901417576287
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,4,153,8.607630369757208,8.607630369757208,2.496089516797917,4.501563114624635,12.713697624889782,0.000563821811804,0.0007517624157386,153,8.603760662869451,8.603760662869451,2.5279142906012217,4.445341654830441,12.762179670908461,0.000665279919117753,0.0008593025247228629,0,-0.0038697068877571184,-0.0038697068877571184,0.03182477380330484,-0.056221459794193684,0.04848204601867856,0.00010145810731375295,0.00010754010898426285
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,5,152,10.429877723947282,10.429877723947282,2.7484427521442525,5.9086893966699865,14.951066051224576,0.0001477436320581,0.0002216154480871,152,10.43494744064198,10.43494744064198,2.7380092320032148,5.930922253996693,14.938972627287269,0.00013832515887965996,0.00020748773831948995,0,0.005069716694698911,0.005069716694698911,-0.010433520141037711,0.022232857326706323,-0.012093423937306724,-9.41847317844003e-06,-1.4127709767610037e-05
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,6,151,12.719711341000568,12.719711341000568,3.0234457066206546,7.746143153609592,17.693279528391546,2.5875465203047574e-05,5.175093040609515e-05,151,12.71631928068534,12.71631928068534,3.028389359423696,7.73461878443336,17.698019776937322,2.680524013426083e-05,5.361048026852166e-05,0,-0.003392060315228207,-0.003392060315228207,0.004943652803041321,-0.011524369176231453,0.004740248545775927,9.297749312132547e-07,1.8595498624265094e-06
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,7,150,13.373264745469733,13.373264745469733,3.225544092505894,8.067244713297537,18.679284777641925,3.382610623718139e-05,5.798761069231095e-05,150,13.01200317021216,13.01200317021216,3.149462846731297,7.831136787339178,18.192869553085146,3.6040497675403445e-05,6.178371030069161e-05,0,-0.3612615752575721,-0.3612615752575721,-0.07608124577459696,-0.2361079259583594,-0.48641522455677944,2.2143914382220556e-06,3.796099608380662e-06
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,8,149,14.624239872157222,14.624239872157222,3.1893699943204163,9.377726231500136,19.870753512814307,4.5332032058617355e-06,1.452637379542615e-05,149,13.95979650486672,13.95979650486672,3.0389940912330538,8.960651224788347,18.958941784945093,4.357512257671416e-06,1.2159577016638532e-05,0,-0.6644433672905024,-0.6644433672905024,-0.1503759030873626,-0.417075006711789,-0.9118117278692139,-1.7569094819031947e-07,-2.3667967787876177e-06
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,9,148,14.75211143836233,14.75211143836233,3.2604654475150094,9.38864577720014,20.11557709952452,6.0526557480942295e-06,1.452637379542615e-05,148,13.710158731550688,13.710158731550688,3.005285429177276,8.766464200554068,18.653853262547308,5.066490423599389e-06,1.2159577016638532e-05,0,-1.0419527068116423,-1.0419527068116423,-0.2551800183377333,-0.6221815766460708,-1.4617238369772103,-9.861653244948409e-07,-2.3667967787876177e-06
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,10,148,15.700255974715146,15.700255974715146,3.069320128581051,10.65122436319932,20.749287586230977,3.133710191393861e-07,1.8802261148363168e-06,148,14.48833988921469,14.48833988921469,2.8033632910192496,9.876807275488023,19.099872502941356,2.3636032993591218e-07,1.418161979615473e-06,0,-1.211916085500457,-1.211916085500457,-0.26595683756180133,-0.7744170877112975,-1.6494150832896217,-7.701068920347392e-08,-4.6206413522084374e-07
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,11,147,14.286174916071166,14.286174916071166,2.779504876262199,9.713889394619848,18.858460437522485,2.7499116406142793e-07,1.8802261148363168e-06,147,12.822824382133565,12.822824382133565,2.455165158687657,8.78407769609237,16.86157106817476,1.7624244226338128e-07,1.418161979615473e-06,0,-1.4633505339376018,-1.4633505339376018,-0.32433971757454216,-0.9298116985274785,-1.9968893693477234,-9.874872179804665e-08,-4.6206413522084374e-07
asia_to_cpi,historical_ex_games_12m_pct,asia_bls_common_factor_z,12,146,13.31325511784857,13.31325511784857,2.9355704944177528,8.484241654531367,18.142268581165773,5.756232017089335e-06,1.452637379542615e-05,146,11.59767627527642,11.59767627527642,2.4468822887056048,7.5725549103557,15.62279764019714,2.139536107608708e-06,8.558144430434833e-06,0,-1.7155788425721497,-1.7155788425721497,-0.488688205712148,-0.9116867441756664,-2.519470940968633,-3.616695909480627e-06,-5.9682293649913175e-06
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,1,156,-0.1843708270512578,-0.0343754466051519,0.1758372017652777,-0.4736230239551396,0.104881369852624,0.2943938439506129,0.2943938439506129,156,-0.1678280261830945,-0.03129108571661985,0.18226701538109433,-0.46765726648499467,0.13200121411880567,0.3571647150779954,0.3571647150779954,0,0.016542800868163288,0.003084360888532048,0.006429813615816626,0.005965757470144939,0.027119844266181664,0.0627708711273825,0.0627708711273825
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,2,155,-0.4175139590855419,-0.0778443587686488,0.285264175338161,-0.8867735275168168,0.0517456093457329,0.1433020151247236,0.1738765205172603,155,-0.42095644133293675,-0.07848620035810817,0.2892630784359991,-0.8967942053601552,0.05488132269428175,0.14559399163393633,0.15882980905520327,0,-0.0034424822473948513,-0.0006418415894593743,0.003998903097838069,-0.010020677843338377,0.0031357133485488548,0.0022919765092127287,-0.015046711462057022
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,3,154,-0.6330875931535339,-0.1180374851211309,0.4342775642272841,-1.3474741863074162,0.0812990000003485,0.1448971004310502,0.1738765205172603,154,-0.6763037857018058,-0.12609502840593742,0.43624644610619623,-1.3939291895464985,0.04132161814288693,0.12107452065070629,0.1516585011658846,0,-0.043216192548271914,-0.008057543284806526,0.001968881878912143,-0.04645500323908225,-0.039977381857461566,-0.02382257978034391,-0.022218019351375684
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,4,153,-0.7286631009528389,-0.1358572824158617,0.5468304345503943,-1.6281991657882375,0.1708729638825596,0.1826890073622894,0.1992970989406794,153,-0.827829804483992,-0.15434664853068833,0.5415871259822319,-1.7187406267247636,0.06308101775677943,0.12638208430490386,0.1516585011658846,0,-0.09916670353115309,-0.018489366114826628,-0.005243308568162353,-0.09054146093652604,-0.10779194612578016,-0.05630692305738555,-0.04763859777479479
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,5,152,-0.9834453679007588,-0.1833607532929157,0.6278188411964132,-2.0162073616688585,0.0493166258673407,0.1172438478229601,0.1738765205172603,152,-1.1364793692147874,-0.2118935327194603,0.6192860578977822,-2.1552049344566395,-0.11775380397293556,0.06648429001926016,0.09972643502889025,0,-0.15303400131402867,-0.028532779426544586,-0.008532783298630942,-0.13899757278778102,-0.16707042984027626,-0.05075955780369994,-0.07415008548837004
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,6,151,-1.2624385850144844,-0.2353782909450417,0.6289226745476356,-2.297016384645345,-0.2278607853836238,0.0447173737780802,0.0766583550481375,151,-1.4702724440735095,-0.2741283569890583,0.6048501842750768,-2.465250997206011,-0.47529389094100827,0.015065348291274143,0.02582631135646996,0,-0.20783385905902518,-0.038750066044016596,-0.024072490272558866,-0.16823461256066574,-0.24743310555738446,-0.02965202548680606,-0.05083204369166755
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,7,150,-1.514511297658313,-0.2823765726834792,0.6812209544423948,-2.6351197677160525,-0.3939028276005736,0.0262002518436488,0.0524005036872977,150,-1.6979274153398505,-0.31657401628518883,0.6836299853441942,-2.82249874123105,-0.5733560894486511,0.013002763545711329,0.02582631135646996,0,-0.18341611768153743,-0.03419744360170962,0.002409030901799336,-0.18737897351499733,-0.17945326184807753,-0.013197488297937472,-0.02657419233082774
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,8,149,-1.938856995151959,-0.3614946907698256,0.6594165913873253,-3.023597287984109,-0.8541167023198089,0.0032793570918302,0.0078704570203925,149,-2.126368643717777,-0.39645573512922566,0.6650789429075614,-3.2204235048007157,-1.0323137826348385,0.0013878441058334467,0.003330825854000272,0,-0.18751164856581815,-0.03496104435940006,0.005662351520236086,-0.19682621681660661,-0.17819708031502968,-0.0018915129859967531,-0.004539631166392227
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,9,148,-2.2401744291767796,-0.4176745188379719,0.6173226731599576,-3.25567022652491,-1.2246786318286491,0.0002846811468375,0.0008540434405126,148,-2.3745617143745683,-0.44273066801629934,0.6434824780305435,-3.4330903907348125,-1.3160330380143244,0.0002241015287125488,0.0006723045861376464,0,-0.13438728519778875,-0.025056149178327436,0.02615980487058589,-0.1774201642099027,-0.09135440618567525,-6.057961812495121e-05,-0.00018173885437495357
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,10,148,-2.7024344876598176,-0.5038616679234414,0.5132156909552982,-3.546674299281283,-1.858194676038352,1.396641495709903e-07,5.586565982839612e-07,148,-2.871600946426357,-0.5354023008083562,0.527097641933589,-3.738676567407111,-2.0045253254456035,5.095403072754987e-08,2.0381612291019947e-07,0,-0.16916645876653957,-0.03154063288491471,0.013881950978290813,-0.19200226812582777,-0.14633064940725138,-8.871011884344043e-08,-3.548404753737617e-07
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,11,147,-2.9036132365685448,-0.5413709065150792,0.4827496198327346,-3.6977363611933938,-2.109490111943696,1.801761343952355e-09,1.081056806371413e-08,147,-3.001563314383902,-0.559633436025652,0.5141003605166059,-3.847258407433719,-2.155868221334085,5.26800403706749e-09,4.7038258320837555e-08,0,-0.09795007781535725,-0.018262529510572723,0.03135074068387128,-0.14952204624032506,-0.046378109390389,3.4662426931151353e-09,3.622769025712343e-08
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,12,146,-3.1644907614226727,-0.590010821893959,0.4915747186609017,-3.973131173619856,-2.355850349225489,1.2149229864724278e-10,1.4579075837669135e-09,146,-3.1931822406321024,-0.5953602713017679,0.5532319408937493,-4.10324878340232,-2.2831156978618847,7.839709720139593e-09,4.7038258320837555e-08,0,-0.028691479209429716,-0.005349449407808904,0.061657222232847586,-0.1301176097824639,0.07273465136360446,7.718217421492349e-09,4.558035073707064e-08
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,1,156,0.5485602607062061,0.1160765537304752,0.225662828101453,0.1773449084793159,0.9197756129330964,0.0150620170581761,0.1637237354799042,156,0.5548454697561869,0.11740651774401525,0.2388403193663211,0.16195314439858866,0.9477377951137851,0.02017478756870166,0.17875872332064086,0,0.006285209049980756,0.0013299640135400609,0.013177491264868113,-0.015391764080727233,0.02796218218068869,0.005112770510525562,0.015034987840736647
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,2,155,0.645007969993668,0.1364851004503464,0.3355488054876477,0.0930301849664875,1.1969857550208487,0.0545745784933014,0.1637237354799042,155,0.6668911039477863,0.14111561956769247,0.35702370385979004,0.07958711109843164,1.254195096797141,0.06177346204214747,0.18532038612644242,0,0.021883133954118228,0.004630519117346077,0.021474898372142337,-0.013443073868055863,0.05720934177629222,0.007198883548846069,0.021596650646538207
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,3,154,0.8657913466899021,0.1832033469651112,0.4407122343501352,0.1408197211839297,1.5907629721958745,0.0494689391386952,0.1637237354799042,154,0.9053285860476032,0.19156951348754694,0.45520481646738886,0.15651666295874855,1.6541405091364578,0.0467190992548867,0.18532038612644242,0,0.03953723935770115,0.008366166522435742,0.014492582117253683,0.01569694177481884,0.06337753694058335,-0.0027498398838084956,0.021596650646538207
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,4,153,1.0699110608684912,0.22639552596072,0.5024071163048074,0.243451354547083,1.8963707671898993,0.0332071401894895,0.1637237354799042,153,1.1146331911758423,0.23585882677452577,0.5129868569774052,0.2707698114480107,1.958496570903674,0.02979312055344014,0.17875872332064086,0,0.04472213030735106,0.00946330081380578,0.010579740672597815,0.027318456900927712,0.06212580371377463,-0.0034140196360493563,0.015034987840736647
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,5,152,0.7409781943211432,0.1567926103059321,0.6672678301288227,-0.3566773862407703,1.8386337748830568,0.2667982997671739,0.6403159194412175,152,0.7807282656984318,0.16520381255028727,0.681368524604772,-0.34012295727641817,1.9015794886732817,0.2518680692441706,0.6044833661860094,0,0.03975007137728859,0.008411202244355154,0.014100694475949305,0.016554428964352108,0.06294571379022496,-0.014930230523003296,-0.035832553255208066
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,6,151,0.412924867662464,0.087375807219732,0.6897827672683665,-0.7217677844939988,1.5476175198189268,0.5494194432210365,0.6593033318652438,151,0.4420646728198885,0.09354185387192089,0.6958162365567312,-0.7025530363159342,1.5866823819557112,0.5252209491133273,0.8927133090323751,0,0.02913980515742448,0.006166046652188895,0.006033469288364679,0.019214748178064567,0.039064862136784395,-0.024198494107709245,0.2334099771671313
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,7,150,-0.0018964680819777,-0.0004012968036226,0.6877849121681465,-1.1333026485985789,1.1295097124346234,0.9977999507426458,0.9977999507426458,150,0.09096792092865794,0.01924901149024397,0.6744774156881495,-1.0185474278783477,1.2004832697356638,0.8927133090323751,0.8927133090323751,0,0.09286438901063564,0.01965030829386657,-0.013307496479997072,0.11475522072023114,0.07097355730104038,-0.10508664171027071,-0.10508664171027071
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,8,149,-0.0866431903039729,-0.0183338890092975,0.7188866491401676,-1.2692117281395487,1.0959253475316026,0.90406796340485,0.9862559600780184,149,0.09643461929378663,0.020405776848513357,0.6943579350983673,-1.0457841839430275,1.2386534225306007,0.8895424839480562,0.8927133090323751,0,0.18307780959775954,0.03873966585781086,-0.024528714041800348,0.22342754419652122,0.1427280749989981,-0.014525479456793722,-0.0935426510456433
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,9,148,-0.5048076828980873,-0.1068184123509798,0.7852704280859701,-1.796577537099508,0.7869621713033336,0.5203242552301113,0.6593033318652438,148,-0.20898794336823395,-0.044222306964369365,0.7539049615541105,-1.4491616051247458,1.0311857183882778,0.781620950377937,0.8927133090323751,0,0.29581973952985335,0.06259610538661044,-0.031365466531859676,0.3474159319747623,0.2442235470849442,0.2612966951478257,0.2334099771671313
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,10,148,-0.6338964194066656,-0.1341338719871679,0.9072868699780376,-2.126383320520538,0.8585904817072063,0.484756700457947,0.6593033318652438,148,-0.24124507026035766,-0.05104798572947718,0.8566866456797713,-1.6504946024035814,1.168004461882866,0.7782483506778788,0.8927133090323751,0,0.39265134914630795,0.08308588625769071,-0.05060022429826638,0.47588871811695643,0.3094139801756597,0.2934916502199318,0.2334099771671313
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,11,147,-0.834346793266382,-0.1765496105273001,1.0606340033238082,-2.579089728734046,0.9103961422012824,0.4314873030693018,0.6593033318652438,147,-0.2640009315371299,-0.05586317586150748,0.9980588801517846,-1.9058077893868155,1.3778059263125557,0.7913835812979463,0.8927133090323751,0,0.5703458617292521,0.12068643466579261,-0.06257512317202363,0.6732819393472307,0.4674097841112733,0.3598962782286445,0.2334099771671313
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,12,146,-0.9693651510587936,-0.2051197910261846,1.123270946705394,-2.817145858389167,0.8784155562715796,0.3881461189513281,0.6593033318652438,146,-0.2405221726486692,-0.05089501901009295,1.0364173039802849,-1.945428637696238,1.4643842923988994,0.816483039169952,0.8927133090323751,0,0.7288429784101245,0.15422477201609167,-0.0868536427251092,0.8717172206929289,0.5859687361273198,0.4283369202186239,0.2334099771671313
