target,candidate,horizon,window,evaluation_period,model,benchmark,n_forecasts,mae,rmse,bias,benchmark_mae,benchmark_rmse,mae_ratio,rmse_ratio,rmse_ratio_lower_90,rmse_ratio_upper_90,rmse_ratio_bootstrap_block,rmse_ratio_bootstrap_draws,direction_accuracy,dm_loss_gain_z,dm_two_sided_p,clark_west_z,clark_west_one_sided_p,clark_west_fdr_q
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pre_2020,m1_oecd_weighted,m0_controls,36,3.9641014368085306,4.798174752810329,1.437311916271873,3.811575691347864,4.715345222953868,1.0400164545615334,1.017565952425552,0.7968598361772776,1.3859511638033506,12,2000,0.4166666666666667,-0.12429339447126822,0.9010829771948916,0.7973793300836265,0.21261538003712868,0.21261538003712868
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pre_2020,m2_asia_factor,m0_controls,36,3.585707873701852,4.4167401213558435,1.4168271785325277,3.811575691347864,4.715345222953868,0.9407416155584359,0.9366737561134565,0.6673662557527553,1.3692104785995622,12,2000,0.4444444444444444,0.3282183319754114,0.7427465880122983,1.446065708133545,0.07407938640458098,0.07407938640458098
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pre_2020,m3_asia_ridge,m0_controls,36,3.0914623181270997,3.8023912042385004,-0.06689906858008032,3.811575691347864,4.715345222953868,0.811071999736121,0.8063866004399443,0.686849879453949,1.0492775061502984,12,2000,0.5555555555555556,1.091801919250382,0.2749201752873287,1.8060191752970796,0.035457672205797514,0.035457672205797514
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pre_2020,m3_asia_ridge,m0_ridge_controls,36,3.0914623181270997,3.8023912042385004,-0.06689906858008032,3.6690258421079824,4.637306681855426,0.8425839585667643,0.8199568122410941,0.6931683275541082,1.0796114144789417,12,2000,0.5555555555555556,0.9777835344086291,0.3281813963615824,1.8157559363728422,0.03470390965170362,0.03470390965170362
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pre_2020,m2_asia_factor,m1_oecd_weighted,36,3.585707873701852,4.4167401213558435,1.4168271785325277,3.9641014368085306,4.798174752810329,0.9045449342963029,0.920504222729471,0.8213182215570339,1.011035361769491,12,2000,0.4444444444444444,1.0125693579025468,0.31126590223626394,1.5038059815292635,0.06631566529806736,0.06631566529806736
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pandemic_2020_2022,m0_ridge_controls,m0_controls,36,3.2672421979904143,3.635943343098206,1.4211199134684134,2.9894500991433954,3.3223840064672294,1.0929241464597848,1.0943778130464792,0.9900560312019184,1.191755736912746,12,2000,0.6666666666666666,-1.5031315372874074,0.1328051276953489,-1.4634159746842506,0.928323204934342,0.928323204934342
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pandemic_2020_2022,m4_asia_ols,m0_controls,36,3.420682753725715,3.969294273610983,1.4511232256131714,2.9894500991433954,3.3223840064672294,1.1442514978610567,1.1947126719501726,1.056058307319923,1.3588574262826438,12,2000,0.5555555555555556,-1.8991884250910132,0.05753970607473407,-0.8329064553378294,0.7975512556564649,0.7975512556564649
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pandemic_2020_2022,m1_oecd_weighted,m0_controls,36,2.9763450500222306,3.4256407110897653,0.5382081629610217,2.9894500991433954,3.3223840064672294,0.995616234194737,1.031079099953991,0.9573967298863981,1.1112975425351947,12,2000,0.75,-0.4799799697921986,0.6312416358817653,0.24054411502869938,0.4049542340573347,0.4049542340573347
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pandemic_2020_2022,m2_asia_factor,m0_controls,36,3.388936721770919,3.8465769256087174,0.8175898747852949,2.9894500991433954,3.3223840064672294,1.13363214282854,1.1577761384960659,1.0384812909761014,1.2737115938480212,12,2000,0.6388888888888888,-1.4195254502777546,0.15574588244186893,-0.6760894046849787,0.7505080583700061,0.7505080583700061
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pandemic_2020_2022,m3_asia_ridge,m0_controls,36,3.684399272016162,4.186830975164435,1.9439366247571508,2.9894500991433954,3.3223840064672294,1.2324672263544052,1.2601887581370803,1.0338919306400873,1.4553744736582566,12,2000,0.5,-2.432101057824621,0.015011518295217095,-1.6647419000891763,0.9520178701320742,0.9520178701320742
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pandemic_2020_2022,m3_asia_ridge,m0_ridge_controls,36,3.684399272016162,4.186830975164435,1.9439366247571508,3.2672421979904143,3.635943343098206,1.1276786502948355,1.1515116106283478,1.0291910427060997,1.2643150796352247,12,2000,0.5,-1.996144119543055,0.045918237874131324,-1.1728133523272843,0.8795646687758902,0.8795646687758902
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pandemic_2020_2022,m2_asia_factor,m1_oecd_weighted,36,3.388936721770919,3.8465769256087174,0.8175898747852949,2.9763450500222306,3.4256407110897653,1.1386236020402294,1.1228780978566324,1.0408306488167747,1.2397741842342043,12,2000,0.6388888888888888,-1.4498925610618751,0.14708848209708583,-0.6647636437175196,0.7468991601450603,0.7468991601450603
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,post_2022,m0_ridge_controls,m0_controls,37,2.368082488178381,3.084291676049011,-0.867999218538122,2.4168415217191925,3.179855842085224,0.9798253079059452,0.9699470130779432,0.910904482990611,0.9918999933570144,12,2000,0.7297297297297297,2.078877349134224,0.03762862512142,2.1748091670084833,0.014822209928823929,0.014822209928823929
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,post_2022,m4_asia_ols,m0_controls,37,2.416667830741576,3.073784536133809,-1.1949162957209853,2.4168415217191925,3.179855842085224,0.9999281330711774,0.9666427312371942,0.8099516386257969,1.0383720086445685,12,2000,0.6756756756756757,0.5169395087538874,0.6051983866100044,2.245026083710073,0.012383229062841008,0.012383229062841008
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,post_2022,m1_oecd_weighted,m0_controls,37,2.438499105526965,3.1862654409049873,-1.238801586034473,2.4168415217191925,3.179855842085224,1.0089611104464833,1.0020156884896896,0.8568477991680891,1.0743622034843323,12,2000,0.6756756756756757,-0.04335621470684569,0.965417580459118,0.6778467268840083,0.2489344402561473,0.2489344402561473
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,post_2022,m2_asia_factor,m0_controls,37,2.6857708526212143,3.4304052294177216,-1.4744849618083355,2.4168415217191925,3.179855842085224,1.1112730514124576,1.0787926873968592,0.9214796973800837,1.147247869462702,12,2000,0.6756756756756757,-1.1031385428009999,0.2699670051904194,-0.2964492968037248,0.6165565085935398,0.6165565085935398
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,post_2022,m3_asia_ridge,m0_controls,37,2.142132818702603,2.9202989632670975,-1.203446378827481,2.4168415217191925,3.179855842085224,0.8863356572833214,0.918374639698157,0.7394407998141238,0.9955852196489399,12,2000,0.7567567567567568,1.5610971902949344,0.11850082093595027,2.5387954884936286,0.005561741259925684,0.005561741259925684
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,post_2022,m3_asia_ridge,m0_ridge_controls,37,2.142132818702603,2.9202989632670975,-1.203446378827481,2.368082488178381,3.084291676049011,0.9045853889787484,0.9468297002986473,0.8003241934679922,1.0096959877818965,12,2000,0.7567567567567568,0.998168404628031,0.3181977045300797,2.0394019086351496,0.020704966044563844,0.020704966044563844
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,post_2022,m2_asia_factor,m1_oecd_weighted,37,2.6857708526212143,3.4304052294177216,-1.4744849618083355,2.438499105526965,3.1862654409049873,1.1014032551965252,1.076622551711634,0.9864570830317075,1.14397688932991,12,2000,0.6756756756756757,-1.3377142444755659,0.1809896057332988,-1.1349091155675761,0.8717932999118418,0.8717932999118418
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,ex_pandemic,m0_ridge_controls,m0_controls,73,3.0096435942258553,3.927670922147552,-0.37716343324627605,3.104655632768948,4.011227698012731,0.969396915541852,0.9791692763024709,0.9494366004124314,1.0005974822856158,12,2000,0.6712328767123288,0.9000020718362635,0.36811914812440705,1.6946004339853333,0.04507562234938905,0.04507562234938905
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,ex_pandemic,m4_asia_ols,m0_controls,73,2.8721397161633115,3.5742860050990406,-0.6375009490079068,3.104655632768948,4.011227698012731,0.9251073406816901,0.8910703341198599,0.7245767122830359,1.141275916496361,12,2000,0.6164383561643836,0.8677031218891211,0.38555687638352987,2.076233880255564,0.01893616259593001,0.01893616259593001
