method,target,candidate,period,lead_months,correlation,common_sample_correlation,circular_shift_p,familywise_p_0_18,search_max_lead,n,ar_lags
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,post_2022,7,0.6402372769338349,0.7664048502925476,0.5,1.0,18,29,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,post_2022,8,0.7129721388726998,0.8419793801203079,0.5,0.5,18,28,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,post_2022,9,0.6981397458950674,0.7901948596742109,0.5,1.0,18,27,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,post_2022,10,0.6347040481960906,0.7004915070799814,0.5,1.0,18,26,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,post_2022,11,0.512975161861895,0.5022951920972726,0.5,1.0,18,25,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,post_2022,12,0.3901974377127954,0.3573753021997033,0.5,1.0,18,24,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,post_2022,13,0.04081567868586543,0.005656902742836592,1.0,1.0,18,23,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,post_2022,14,-0.07396009519765012,-0.12092417172446482,1.0,1.0,18,22,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,post_2022,15,-0.33705812259532797,-0.41904697569290356,1.0,1.0,18,21,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,post_2022,16,-0.48127161560412257,-0.5397154067691383,0.5,1.0,18,20,0
