target,candidate,horizon,window,model,origin,target_date,actual,prediction,error,actual_direction,predicted_direction,train_n,ridge_alpha
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m3_ridge_all,2024-07-01,2024-09-01,-2.9594192651607787,-5.217477058459407,2.258057793298628,1.0,-1.0,61,31.622776601683793
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m0_ar,2024-09-01,2024-11-01,-7.048818718717975,-2.418665946079154,-4.630152772638821,-1.0,1.0,63,
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m3_ridge_all,2024-09-01,2024-11-01,-7.048818718717975,-3.1265115801575156,-3.922307138560459,-1.0,-1.0,63,31.622776601683793
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m0_ar,2024-10-01,2024-12-01,-3.822313601867344,-5.506294575760227,1.6839809738928828,1.0,1.0,63,
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m3_ridge_all,2024-10-01,2024-12-01,-3.822313601867344,-4.17092394976876,0.348610347901416,1.0,1.0,63,31.622776601683793
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m0_ar,2024-11-01,2025-01-01,-3.009161782960257,-6.06562690012616,3.0564651171659034,1.0,1.0,64,
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m3_ridge_all,2024-11-01,2025-01-01,-3.009161782960257,-6.036538263364741,3.027376480404484,1.0,1.0,64,31.622776601683793
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m0_ar,2024-12-01,2025-02-01,0.5110284774329621,-3.193564366531736,3.704592843964698,1.0,1.0,65,
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m3_ridge_all,2024-12-01,2025-02-01,0.5110284774329621,-6.765799130981394,7.276827608414356,1.0,-1.0,65,3.1622776601683795
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m0_ar,2025-01-01,2025-03-01,-4.1065518894862985,-2.603081888304076,-1.5034700011822224,-1.0,1.0,66,
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m3_ridge_all,2025-01-01,2025-03-01,-4.1065518894862985,-3.447517207325766,-0.6590346821605326,-1.0,-1.0,66,31.622776601683793
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m0_ar,2025-02-01,2025-04-01,-1.583265763339814,0.49074705302878535,-2.074012816368599,-1.0,-1.0,67,
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m3_ridge_all,2025-02-01,2025-04-01,-1.583265763339814,-1.751427470952124,0.16816170761231009,-1.0,-1.0,67,31.622776601683793
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m0_ar,2025-03-01,2025-05-01,-4.703921036883885,-3.9313114658219,-0.7726095710619845,-1.0,1.0,68,
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m3_ridge_all,2025-03-01,2025-05-01,-4.703921036883885,-3.4390393037971103,-1.2648817330867743,-1.0,1.0,68,31.622776601683793
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m0_ar,2025-04-01,2025-06-01,-3.4281269233418676,-1.348562445204683,-2.0795644781371845,-1.0,1.0,69,
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m3_ridge_all,2025-04-01,2025-06-01,-3.4281269233418676,-3.0250313099389796,-0.403095613402888,-1.0,-1.0,69,31.622776601683793
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m0_ar,2025-05-01,2025-07-01,-2.5534838813574656,-4.207556962010004,1.6540730806525388,1.0,1.0,70,
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m3_ridge_all,2025-05-01,2025-07-01,-2.5534838813574656,-3.0040536096385324,0.4505697282810668,1.0,1.0,70,31.622776601683793
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m0_ar,2025-06-01,2025-08-01,-3.427360329718432,-2.8894869533844902,-0.5378733763339416,1.0,1.0,71,
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m3_ridge_all,2025-06-01,2025-08-01,-3.427360329718432,-2.560212048731687,-0.8671482809867448,1.0,1.0,71,31.622776601683793
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m0_ar,2025-07-01,2025-09-01,-5.378569541825917,-2.247776051313268,-3.1307934905126493,-1.0,1.0,72,
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m3_ridge_all,2025-07-01,2025-09-01,-5.378569541825917,-1.769888216895606,-3.608681324930311,-1.0,1.0,72,100.0
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m0_ar,2025-08-01,2025-10-01,-4.332443836377308,-3.0076833630360738,-1.3247604733412346,-1.0,1.0,73,
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m3_ridge_all,2025-08-01,2025-10-01,-4.332443836377308,-2.189496661128684,-2.1429471752486244,-1.0,1.0,73,100.0
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m0_ar,2025-09-01,2025-11-01,-0.807393619615937,-4.570955229363512,3.763561609747575,1.0,1.0,74,
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m3_ridge_all,2025-09-01,2025-11-01,-0.807393619615937,-3.0846226216917554,2.2772290020758184,1.0,1.0,74,100.0
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m0_ar,2025-10-01,2025-12-01,-3.474752726539332,-3.682043617887545,0.207290891348213,1.0,1.0,75,
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m3_ridge_all,2025-10-01,2025-12-01,-3.474752726539332,-3.7375791894816275,0.2628264629422956,1.0,1.0,75,31.622776601683793
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m0_ar,2025-11-01,2026-01-01,-5.779840482564625,-0.9332649898651367,-4.846575492699488,-1.0,-1.0,76,
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m3_ridge_all,2025-11-01,2026-01-01,-5.779840482564625,-1.8413327074430035,-3.9385077751216215,-1.0,-1.0,76,10.0
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m0_ar,2025-12-01,2026-02-01,-4.743747513093455,-3.049661539221141,-1.6940859738723137,-1.0,1.0,77,
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m3_ridge_all,2025-12-01,2026-02-01,-4.743747513093455,-2.6262916844139363,-2.1174558286795184,-1.0,1.0,77,10.0
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m0_ar,2026-01-01,2026-03-01,-5.271099706687932,-4.692110829408035,-0.5789888772798966,1.0,1.0,78,
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m3_ridge_all,2026-01-01,2026-03-01,-5.271099706687932,-3.931005618953717,-1.3400940877342147,1.0,1.0,78,100.0
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m0_ar,2026-02-01,2026-04-01,-2.396729226068228,-4.066395326702576,1.6696661006343483,1.0,1.0,79,
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m3_ridge_all,2026-02-01,2026-04-01,-2.396729226068228,-4.283846209757083,1.8871169836888555,1.0,1.0,79,100.0
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m0_ar,2026-03-01,2026-05-01,-2.6637085177280917,-4.436925871028757,1.7732173533006654,1.0,1.0,80,
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m3_ridge_all,2026-03-01,2026-05-01,-2.6637085177280917,-4.410285994142458,1.7465774764143664,1.0,1.0,80,1.0
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m0_ar,2026-04-01,2026-06-01,-0.2218421542170778,-2.29493047676412,2.0730883225470422,1.0,1.0,81,
ex_games_12m_pct,four_country_ridge,2,expanding_ar2_ridge_tscv,m3_ridge_all,2026-04-01,2026-06-01,-0.2218421542170778,-1.321725795410916,1.0998836411938382,1.0,1.0,81,3.1622776601683795
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m0_ar,2024-06-01,2024-09-01,-2.9594192651607787,-6.2521719977607075,3.292752732599929,1.0,1.0,60,
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m3_ridge_all,2024-06-01,2024-09-01,-2.9594192651607787,-5.5434252464707825,2.584005981310004,1.0,1.0,60,31.622776601683793
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m0_ar,2024-07-01,2024-10-01,-6.12729139835505,-3.0595491808819277,-3.067742217473122,-1.0,1.0,60,
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m3_ridge_all,2024-07-01,2024-10-01,-6.12729139835505,-5.41159574663564,-0.7156956517194102,-1.0,-1.0,60,31.622776601683793
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m0_ar,2024-09-01,2024-12-01,-3.822313601867344,-2.2846680844166816,-1.5376455174506622,-1.0,1.0,62,
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m3_ridge_all,2024-09-01,2024-12-01,-3.822313601867344,-2.6639513846223455,-1.1583622172449983,-1.0,1.0,62,100.0
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m0_ar,2024-10-01,2025-01-01,-3.009161782960257,-4.8384201499066375,1.8292583669463807,1.0,1.0,63,
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m3_ridge_all,2024-10-01,2025-01-01,-3.009161782960257,-3.260324253412134,0.25116247045187734,1.0,1.0,63,100.0
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m0_ar,2024-11-01,2025-02-01,0.5110284774329621,-5.3223747892926205,5.833403266725583,1.0,1.0,63,
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m3_ridge_all,2024-11-01,2025-02-01,0.5110284774329621,-4.26105278216749,4.772081259600452,1.0,1.0,63,100.0
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m0_ar,2024-12-01,2025-03-01,-4.1065518894862985,-3.021109806049573,-1.0854420834367255,-1.0,1.0,64,
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m3_ridge_all,2024-12-01,2025-03-01,-4.1065518894862985,-4.081116364336397,-0.025435525149901217,-1.0,-1.0,64,100.0
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m0_ar,2025-01-01,2025-04-01,-1.583265763339814,-2.559995059852836,0.9767292965130219,1.0,1.0,65,
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m3_ridge_all,2025-01-01,2025-04-01,-1.583265763339814,-2.866807627495269,1.2835418641554552,1.0,1.0,65,100.0
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m0_ar,2025-02-01,2025-05-01,-4.703921036883885,-0.2095603624708101,-4.494360674413074,-1.0,-1.0,66,
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m3_ridge_all,2025-02-01,2025-05-01,-4.703921036883885,-2.442499827104678,-2.261421209779207,-1.0,-1.0,66,31.622776601683793
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m0_ar,2025-03-01,2025-06-01,-3.4281269233418676,-3.0888595447133644,-0.3392673786285032,1.0,1.0,67,
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m3_ridge_all,2025-03-01,2025-06-01,-3.4281269233418676,-2.6564982094132468,-0.7716287139286209,1.0,1.0,67,100.0
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m0_ar,2025-04-01,2025-07-01,-2.5534838813574656,-1.563430191976368,-0.9900536893810976,-1.0,1.0,68,
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m3_ridge_all,2025-04-01,2025-07-01,-2.5534838813574656,-2.473802777753461,-0.07968110360400482,-1.0,-1.0,68,100.0
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m0_ar,2025-05-01,2025-08-01,-3.427360329718432,-3.299531547330251,-0.12782878238818096,1.0,1.0,69,
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m3_ridge_all,2025-05-01,2025-08-01,-3.427360329718432,-2.1690718696726288,-1.258288460045803,1.0,1.0,69,100.0
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m0_ar,2025-06-01,2025-09-01,-5.378569541825917,-2.836413870571424,-2.542155671254493,-1.0,1.0,70,
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m3_ridge_all,2025-06-01,2025-09-01,-5.378569541825917,-1.9519424548171802,-3.426627087008737,-1.0,1.0,70,100.0
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m0_ar,2025-07-01,2025-10-01,-4.332443836377308,-2.2901448448207917,-2.0422989915565166,-1.0,1.0,71,
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m3_ridge_all,2025-07-01,2025-10-01,-4.332443836377308,-1.4621220121529905,-2.870321824224318,-1.0,1.0,71,100.0
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m0_ar,2025-08-01,2025-11-01,-0.807393619615937,-2.708035018184204,1.900641398568267,1.0,1.0,72,
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m3_ridge_all,2025-08-01,2025-11-01,-0.807393619615937,-1.979527595019142,1.172133975403205,1.0,1.0,72,100.0
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m0_ar,2025-09-01,2025-12-01,-3.474752726539332,-3.87277891785617,0.39802619131683814,1.0,1.0,73,
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m3_ridge_all,2025-09-01,2025-12-01,-3.474752726539332,-2.8119687085389673,-0.6627840180003646,1.0,1.0,73,100.0
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m0_ar,2025-10-01,2026-01-01,-5.779840482564625,-3.521633744391856,-2.2582067381727686,-1.0,1.0,74,
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m3_ridge_all,2025-10-01,2026-01-01,-5.779840482564625,-2.5671109954906104,-3.2127294870740144,-1.0,1.0,74,316.22776601683796
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m0_ar,2025-11-01,2026-02-01,-4.743747513093455,-1.5291202065171416,-3.214627306576313,-1.0,-1.0,75,
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m3_ridge_all,2025-11-01,2026-02-01,-4.743747513093455,-2.20921694969154,-2.5345305634019146,-1.0,-1.0,75,316.22776601683796
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m0_ar,2025-12-01,2026-03-01,-5.271099706687932,-2.5674004591273802,-2.7036992475605515,-1.0,1.0,76,
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m3_ridge_all,2025-12-01,2026-03-01,-5.271099706687932,-2.460370114653612,-2.8107295920343196,-1.0,1.0,76,100.0
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m0_ar,2026-01-01,2026-04-01,-2.396729226068228,-4.0841184931752705,1.6873892671070427,1.0,1.0,77,
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m3_ridge_all,2026-01-01,2026-04-01,-2.396729226068228,-4.046254582084512,1.6495253560162846,1.0,1.0,77,10.0
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m0_ar,2026-02-01,2026-05-01,-2.6637085177280917,-3.903130378952537,1.2394218612244452,1.0,1.0,78,
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m3_ridge_all,2026-02-01,2026-05-01,-2.6637085177280917,-3.2602850652628743,0.5965765475347826,1.0,1.0,78,316.22776601683796
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m0_ar,2026-03-01,2026-06-01,-0.2218421542170778,-4.0475203697305195,3.8256782155134417,1.0,1.0,79,
ex_games_12m_pct,four_country_ridge,3,expanding_ar2_ridge_tscv,m3_ridge_all,2026-03-01,2026-06-01,-0.2218421542170778,-4.35781779410625,4.135975639889172,1.0,1.0,79,100.0
