channel,outcome,impulse,horizon,n,impulse_standard_deviation,response_pp_per_one_sd,response_pp_per_one_unit,standard_error,lower_90,upper_90,p_value,r_squared,fdr_q
asia_to_cpi,historical_targeted_hardware_12m_pct,asia_bls_common_factor_z,12,146,1.0,12.444090007089446,12.444090007089446,2.367447506134516,8.549638859498167,16.338541154680726,1.4695692207284493e-07,0.3848485085266612,5.878276882913797e-07
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c26_12m_pct,1,156,5.363445286078867,-0.20789755531432125,-0.03876194204011578,0.1855936680729726,-0.5131991392943611,0.09740402866571868,0.26263880911150395,0.8783296045020874,0.26263880911150395
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c26_12m_pct,2,155,5.363445286078867,-0.5270758802298351,-0.09827188534912272,0.29328663547474093,-1.009532395585784,-0.044619364873886236,0.07231408086051504,0.8204234514131321,0.08677689703261804
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c26_12m_pct,3,154,5.363445286078867,-0.7817675329264477,-0.14575846144185914,0.4346002360495611,-1.4966849212279758,-0.06685014462491967,0.07204718175779924,0.7462328746902194,0.08677689703261804
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c26_12m_pct,4,153,5.363445286078867,-0.9052176452066105,-0.16877540404041325,0.5192337233155092,-1.7593571200606233,-0.051078170352597874,0.08126861882376747,0.6943158095156428,0.0886566750804736
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c26_12m_pct,5,152,5.363445286078867,-1.1892888069114604,-0.22173971085308328,0.5775689065586174,-2.139389658200386,-0.2391879556225348,0.03948189536083015,0.6544448092416911,0.059222843041245234
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c26_12m_pct,6,151,5.363445286078867,-1.472018151956797,-0.27445383954554464,0.5406660638691687,-2.3614138270215794,-0.5826224768920144,0.006477016425645198,0.6359722109133845,0.011103456729677483
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c26_12m_pct,7,150,5.363445286078867,-1.7052611463891343,-0.31794137078553564,0.5957724862441959,-2.6853068862608365,-0.7252154065174321,0.004206196848757471,0.625372216856614,0.008412393697514942
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c26_12m_pct,8,149,5.363445286078867,-2.105903282065829,-0.3926400232946951,0.5743202101884216,-3.0506600278257827,-1.1611465363058753,0.00024562825152230425,0.6361950189331073,0.0005895078036535302
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c26_12m_pct,9,148,5.363445286078867,-2.3071194749666923,-0.4301562432183199,0.5380401356954717,-3.192195498185743,-1.4220434517476415,1.8028400627586865e-05,0.6233887791225741,5.40852018827606e-05
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c26_12m_pct,10,148,5.363445286078867,-2.7309239959370144,-0.5091734603922009,0.42697171002192225,-3.4332924589230767,-2.028555532950952,1.594683690553312e-10,0.6540330326726902,8.492200930964009e-10
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c26_12m_pct,11,147,5.363445286078867,-2.822931764935257,-0.5263280623487183,0.41943712689170254,-3.5129058386721077,-2.1329576911984063,1.6933008293306262e-11,0.6240056712414459,2.0319609951967514e-10
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c26_12m_pct,12,146,5.363445286078867,-2.9859439771998266,-0.5567212524662118,0.47006710998703227,-3.7592043731284948,-2.2126835812711585,2.1230502327410022e-10,0.575779241840972,8.492200930964009e-10
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c261_12m_pct,1,156,4.725848959816116,0.3813666392348449,0.0806980169018529,0.22865353061264612,0.005231581377041994,0.7575016970926478,0.09533956056574332,0.8785239387337057,0.6710251498614997
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c261_12m_pct,2,155,4.725848959816116,0.4334275072030393,0.09171421069282418,0.387297028041829,-0.20367610392576935,1.070531118331848,0.263093731688955,0.8154175860465165,0.6710251498614997
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c261_12m_pct,3,154,4.725848959816116,0.5495818038083702,0.11629271449034091,0.5370546512785381,-0.3338730975448251,1.4330367051615656,0.3061538967319254,0.7345939491213338,0.6710251498614997
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c261_12m_pct,4,153,4.725848959816116,0.6407657933412598,0.13558744657091032,0.6434514436757487,-0.41771183150534674,1.6992434181878664,0.31933460753814213,0.6793131798431442,0.6710251498614997
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c261_12m_pct,5,152,4.725848959816116,0.2831527096568317,0.05991573409655674,0.7891527932537076,-1.0150036352455172,1.5813090545591808,0.7197402688186285,0.6236613603865451,0.8216819313830074
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c261_12m_pct,6,151,4.725848959816116,-0.05689240730846509,-0.012038558107172088,0.8165854967181788,-1.4001755494098693,1.286390734792939,0.9444554471563686,0.5882430448772338,0.9444554471563686
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c261_12m_pct,7,150,4.725848959816116,-0.27031287802952375,-0.05719879757647643,0.8597420285926106,-1.6845885150643682,1.1439627590053205,0.7532084371010901,0.5620196460629676,0.8216819313830074
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c261_12m_pct,8,149,4.725848959816116,-0.3859908511010912,-0.08167651027004261,0.8917102919341873,-1.8528542813328293,1.0808725791306468,0.6651122978857897,0.5397675240920838,0.8216819313830074
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c261_12m_pct,9,148,4.725848959816116,-0.6895995546681013,-0.14592077752204205,0.9075586404838657,-2.1825335182640604,0.8033344089278578,0.4473500999076665,0.5104446487840899,0.6710251498614997
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c261_12m_pct,10,148,4.725848959816116,-0.8149527167262328,-0.1724457814153127,0.9675650006181993,-2.4065971427431707,0.776691709290705,0.39963583089971033,0.49736839261202215,0.6710251498614997
import_to_cpi,historical_targeted_hardware_12m_pct,uk_ipi_c261_12m_pct,11,147,4.725848959816116,-0.9440004221010023,-0.19975255877363748,1.022637097507518,-2.6262384475008695,0.7382376032988649,0.3559529966385292,0.4592854470498142,0.6710251498614997
