target,candidate,horizon,window,evaluation_period,model,benchmark,n_forecasts_baseline,rmse_baseline,benchmark_rmse_baseline,rmse_ratio_baseline,clark_west_one_sided_p_baseline,clark_west_fdr_q_baseline,n_forecasts_covid_dummy,rmse_covid_dummy,benchmark_rmse_covid_dummy,rmse_ratio_covid_dummy,clark_west_one_sided_p_covid_dummy,clark_west_fdr_q_covid_dummy,delta_n_forecasts,delta_rmse,delta_benchmark_rmse,delta_rmse_ratio,delta_clark_west_one_sided_p,delta_clark_west_fdr_q
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,pre_2020,a1_ardl_ridge,a0_controls_ridge,38,5.571564580117277,4.6621221213797215,1.195070492591132,0.3533407662517456,0.3533407662517456,38,5.571564580117277,4.6621221213797215,1.195070492591132,0.3533407662517455,0.3533407662517455,0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,pre_2020,a1_ardl_ridge,a0_controls_ols,38,5.571564580117277,5.074655387303651,1.0979197905845686,0.0146108479142435,0.0146108479142435,38,5.571564580117277,5.074655387303651,1.0979197905845686,0.0146108479142435,0.0146108479142435,0,0.0,0.0,0.0,0.0,0.0
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,pandemic_2020_2022,a1_ardl_ols,a0_controls_ols,36,5.234117729429204,5.126851527166684,1.0209224319631895,0.0847212570896516,0.0847212570896516,36,5.634561160276724,5.583294219947948,1.009182202891191,0.054007807517031235,0.054007807517031235,0,0.40044343084752043,0.45644269278126437,-0.011740229071998565,-0.030713449572620365,-0.030713449572620365
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,pandemic_2020_2022,a1_ardl_ridge,a0_controls_ridge,36,5.038441933300956,5.111064088064562,0.9857911868228784,0.0855175981176959,0.0855175981176959,36,5.048628057929431,5.449587896823921,0.9264238238769993,0.02925783973908227,0.02925783973908227,0,0.01018612462847468,0.3385238087593594,-0.059367362945879076,-0.05625975837861363,-0.05625975837861363
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,pandemic_2020_2022,a1_ardl_ridge,a0_controls_ols,36,5.038441933300956,5.126851527166684,0.9827555774928816,0.0287933806257045,0.0287933806257045,36,5.048628057929431,5.583294219947948,0.9042382255070374,0.003239187342700651,0.003239187342700651,0,0.01018612462847468,0.45644269278126437,-0.0785173519858442,-0.02555419328300385,-0.02555419328300385
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,post_2022,a1_ardl_ols,a0_controls_ols,36,4.028764956216328,2.748721704740871,1.4656867405920708,0.7345574498771842,0.7345574498771842,36,4.156088832900745,2.7692117715577043,1.50082015235798,0.7560107491469513,0.7560107491469513,0,0.12732387668441714,0.020490066816833075,0.03513341176590923,0.021453299269767134,0.021453299269767134
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,post_2022,a1_ardl_ridge,a0_controls_ridge,36,2.8122752776728395,2.9153259528036526,0.9646520914645204,0.1402483608946861,0.1402483608946861,36,2.9732693608804674,2.848220088341441,1.0439043573391285,0.3424828080976474,0.3424828080976474,0,0.16099408320762798,-0.06710586446221178,0.0792522658746081,0.20223444720296133,0.20223444720296133
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,post_2022,a1_ardl_ridge,a0_controls_ols,36,2.8122752776728395,2.748721704740871,1.023121137662774,0.0525001118048606,0.0525001118048606,36,2.9732693608804674,2.7692117715577043,1.0736879683304175,0.07882523989873737,0.07882523989873737,0,0.16099408320762798,0.020490066816833075,0.05056683066764345,0.02632512809387677,0.02632512809387677
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,ex_pandemic,a1_ardl_ols,a0_controls_ols,74,4.795227403938783,4.110924459981528,1.166459624986719,0.0120625248196032,0.0120625248196032,74,4.847802255785667,4.117608948463006,1.1773343016449445,0.01293317302135748,0.01293317302135748,0,0.0525748518468836,0.006684488481477402,0.010874676658225502,0.0008706482017542799,0.0008706482017542799
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,ex_pandemic,a1_ardl_ridge,a0_controls_ridge,74,4.4483959022335595,3.9110257457953286,1.1373987775498404,0.1861903153139215,0.1861903153139215,74,4.499039711352948,3.8868965905485924,1.1574889134670696,0.3025680614108708,0.3025680614108708,0,0.05064380911938837,-0.0241291552467362,0.02009013591722919,0.11637774609694929,0.11637774609694929
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,ex_pandemic,a1_ardl_ridge,a0_controls_ols,74,4.4483959022335595,4.110924459981528,1.082091375197283,0.0063532741033872,0.0063532741033872,74,4.499039711352948,4.117608948463006,1.0926340426359138,0.0076899687136635355,0.0076899687136635355,0,0.05064380911938837,0.006684488481477402,0.01054266743863086,0.0013366946102763358,0.0013366946102763358
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,full,a1_ardl_ols,a0_controls_ols,109,6.123612064317912,5.688229538754221,1.0765409557749746,0.0226056055834071,0.0226056055834071,109,6.334960986599971,5.978018920628909,1.05970908936727,0.02378405264578547,0.02378405264578547,0,0.21134892228205882,0.2897893818746873,-0.01683186640770451,0.001178447062378369,0.001178447062378369
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,full,a1_ardl_ridge,a0_controls_ridge,109,5.322788442707594,5.297319529613017,1.0048078868854713,0.0670415122654922,0.0670415122654922,109,5.371659617535623,5.512412497239246,0.974466192474871,0.052327155335764514,0.052327155335764514,0,0.04887117482802861,0.21509296762622832,-0.030341694410600306,-0.014714356929727682,-0.014714356929727682
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,full,a1_ardl_ridge,a0_controls_ols,109,5.322788442707594,5.688229538754221,0.9357548612346148,0.0006915458181542,0.0006915458181542,109,5.371659617535623,5.978018920628909,0.8985685205844924,0.0007563619468279719,0.0007563619468279719,0,0.04887117482802861,0.2897893818746873,-0.037186340650122385,6.481612867377193e-05,6.481612867377193e-05
