target,candidate,horizon,window,evaluation_period,model,benchmark,n_forecasts_baseline,rmse_baseline,benchmark_rmse_baseline,rmse_ratio_baseline,clark_west_one_sided_p_baseline,clark_west_fdr_q_baseline,n_forecasts_covid_dummy,rmse_covid_dummy,benchmark_rmse_covid_dummy,rmse_ratio_covid_dummy,clark_west_one_sided_p_covid_dummy,clark_west_fdr_q_covid_dummy,delta_n_forecasts,delta_rmse,delta_benchmark_rmse,delta_rmse_ratio,delta_clark_west_one_sided_p,delta_clark_west_fdr_q
uk_ipi_c261_12m_pct,asia_to_import,3,expanding_ar2_min36,ex_pandemic,m2_asia_factor,m1_oecd_weighted,74,3.091444541721267,3.095414077235376,0.9987176075914036,0.2129540910057618,0.2129540910057618,74,3.144572333828149,3.119488251274271,1.0080410889650349,0.24349900667784682,0.24349900667784682,0,0.05312779210688179,0.024074174038895002,0.00932348137363126,0.030544915672085032,0.030544915672085032
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,full,m0_ridge_controls,m0_controls,109,3.7162759462930626,3.68569651457627,1.0082967850434392,0.2974463942470369,0.2974463942470369,109,3.833776423465192,3.7975639893729776,1.0095357008317833,0.3134996829794111,0.3134996829794111,0,0.11750047717212952,0.11186747479670744,0.0012389157883441193,0.016053288732374216,0.016053288732374216
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,full,m4_asia_ols,m0_controls,109,3.5183388056180513,3.68569651457627,0.954592650725216,0.0289381521886495,0.0289381521886495,109,3.709402491109987,3.7975639893729776,0.9767847234412114,0.034593328052751955,0.034593328052751955,0,0.19106368549193586,0.11186747479670744,0.022192072715995326,0.005655175864102455,0.005655175864102455
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,full,m1_oecd_weighted,m0_controls,109,3.739407407056392,3.68569651457627,1.014572793030491,0.1695144826310371,0.1695144826310371,109,3.8633831072700984,3.7975639893729776,1.0173319312278364,0.16707415697499065,0.16707415697499065,0,0.1239757002137063,0.11186747479670744,0.002759138197345301,-0.0024403256560464603,-0.0024403256560464603
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,full,m2_asia_factor,m0_controls,109,3.756212003422291,3.68569651457627,1.0191322016251596,0.1090381661722006,0.1090381661722006,109,3.9146151295919864,3.7975639893729776,1.0308226906897586,0.12176106932371156,0.12176106932371156,0,0.15840312616969543,0.11186747479670744,0.011690489064599019,0.01272290315151095,0.01272290315151095
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,full,m3_asia_ridge,m0_controls,109,3.429244855195178,3.68569651457627,0.9304197569260324,0.0388605531224049,0.0388605531224049,109,3.668736968296914,3.7975639893729776,0.9660764054439714,0.05973635633113376,0.05973635633113376,0,0.23949211310173624,0.11186747479670744,0.03565664851793904,0.02087580320872886,0.02087580320872886
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,full,m3_asia_ridge,m0_ridge_controls,109,3.429244855195178,3.7162759462930626,0.9227637841629618,0.0295036584480004,0.0295036584480004,109,3.668736968296914,3.833776423465192,0.9569512050420755,0.05157710702368031,0.05157710702368031,0,0.23949211310173624,0.11750047717212952,0.03418742087911375,0.022073448575679912,0.022073448575679912
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,full,m2_asia_factor,m1_oecd_weighted,109,3.756212003422291,3.739407407056392,1.0044939196339473,0.18464473817476,0.18464473817476,109,3.9146151295919864,3.8633831072700984,1.013260922072543,0.1969456189081043,0.1969456189081043,0,0.15840312616969543,0.1239757002137063,0.008767002438595739,0.012300880733344316,0.012300880733344316
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pre_2020,m0_ridge_controls,m0_controls,36,4.637306681855426,4.715345222953869,0.9834500895674492,0.099048460095103,0.099048460095103,36,4.637306681855426,4.715345222953868,0.9834500895674494,0.09904846009510342,0.09904846009510342,0,0.0,-8.881784197001252e-16,2.220446049250313e-16,4.163336342344337e-16,4.163336342344337e-16
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pre_2020,m4_asia_ols,m0_controls,36,4.024340497097114,4.715345222953869,0.8534561748537505,0.0371103978610514,0.0371103978610514,36,4.024340497097123,4.715345222953868,0.8534561748537526,0.037110397861051414,0.037110397861051414,0,8.881784197001252e-15,-8.881784197001252e-16,2.1094237467877974e-15,1.3877787807814457e-17,1.3877787807814457e-17
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pre_2020,m1_oecd_weighted,m0_controls,36,4.79817475281033,4.715345222953869,1.017565952425552,0.2126153800371286,0.2126153800371286,36,4.798174752810329,4.715345222953868,1.017565952425552,0.21261538003712868,0.21261538003712868,0,-8.881784197001252e-16,-8.881784197001252e-16,0.0,8.326672684688674e-17,8.326672684688674e-17
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pre_2020,m2_asia_factor,m0_controls,36,4.416740121355841,4.715345222953869,0.9366737561134556,0.0740793864045805,0.0740793864045805,36,4.4167401213558435,4.715345222953868,0.9366737561134565,0.07407938640458098,0.07407938640458098,0,2.6645352591003757e-15,-8.881784197001252e-16,8.881784197001252e-16,4.718447854656915e-16,4.718447854656915e-16
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pre_2020,m3_asia_ridge,m0_controls,36,3.802391204238499,4.715345222953869,0.8063866004399439,0.0354576722057973,0.0354576722057973,36,3.8023912042385004,4.715345222953868,0.8063866004399443,0.035457672205797514,0.035457672205797514,0,1.3322676295501878e-15,-8.881784197001252e-16,3.3306690738754696e-16,2.1510571102112408e-16,2.1510571102112408e-16
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pre_2020,m3_asia_ridge,m0_ridge_controls,36,3.802391204238499,4.637306681855426,0.8199568122410938,0.0347039096517035,0.0347039096517035,36,3.8023912042385004,4.637306681855426,0.8199568122410941,0.03470390965170362,0.03470390965170362,0,1.3322676295501878e-15,0.0,2.220446049250313e-16,1.1796119636642288e-16,1.1796119636642288e-16
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pre_2020,m2_asia_factor,m1_oecd_weighted,36,4.416740121355841,4.79817475281033,0.9205042227294702,0.0663156652980664,0.0663156652980664,36,4.4167401213558435,4.798174752810329,0.920504222729471,0.06631566529806736,0.06631566529806736,0,2.6645352591003757e-15,-8.881784197001252e-16,7.771561172376096e-16,9.575673587391975e-16,9.575673587391975e-16
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pandemic_2020_2022,m0_ridge_controls,m0_controls,36,3.188449062647156,2.932654285224786,1.0872229565929772,0.9289433568644588,0.9289433568644588,36,3.635943343098206,3.3223840064672294,1.0943778130464792,0.928323204934342,0.928323204934342,0,0.4474942804510498,0.38972972124244354,0.007154856453502001,-0.0006201519301168856,-0.0006201519301168856
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pandemic_2020_2022,m4_asia_ols,m0_controls,36,3.517792491303672,2.932654285224786,1.199525122694111,0.7622567350312076,0.7622567350312076,36,3.969294273610983,3.3223840064672294,1.1947126719501726,0.7975512556564649,0.7975512556564649,0,0.45150178230731086,0.38972972124244354,-0.0048124507439384345,0.035294520625257286,0.035294520625257286
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pandemic_2020_2022,m1_oecd_weighted,m0_controls,36,3.129319493510547,2.932654285224786,1.067060481447334,0.5577431822455086,0.5577431822455086,36,3.4256407110897653,3.3223840064672294,1.031079099953991,0.4049542340573347,0.4049542340573347,0,0.2963212175792185,0.38972972124244354,-0.03598138149334296,-0.15278894818817385,-0.15278894818817385
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pandemic_2020_2022,m2_asia_factor,m0_controls,36,3.591798659063125,2.932654285224786,1.2247603398597715,0.7269580341397835,0.7269580341397835,36,3.8465769256087174,3.3223840064672294,1.1577761384960659,0.7505080583700061,0.7505080583700061,0,0.25477826654559266,0.38972972124244354,-0.06698420136370564,0.023550024230222566,0.023550024230222566
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pandemic_2020_2022,m3_asia_ridge,m0_controls,36,3.5444893802458854,2.932654285224786,1.208628442194373,0.9245442319315004,0.9245442319315004,36,4.186830975164435,3.3223840064672294,1.2601887581370803,0.9520178701320742,0.9520178701320742,0,0.6423415949185496,0.38972972124244354,0.05156031594270738,0.027473638200573802,0.027473638200573802
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pandemic_2020_2022,m3_asia_ridge,m0_ridge_controls,36,3.5444893802458854,3.188449062647156,1.111665675255647,0.6492718195755264,0.6492718195755264,36,4.186830975164435,3.635943343098206,1.1515116106283478,0.8795646687758902,0.8795646687758902,0,0.6423415949185496,0.4474942804510498,0.03984593537270076,0.23029284920036386,0.23029284920036386
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,pandemic_2020_2022,m2_asia_factor,m1_oecd_weighted,36,3.591798659063125,3.129319493510547,1.1477890533426351,0.7516611133354887,0.7516611133354887,36,3.8465769256087174,3.4256407110897653,1.1228780978566324,0.7468991601450603,0.7468991601450603,0,0.25477826654559266,0.2963212175792185,-0.02491095548600275,-0.004761953190428381,-0.004761953190428381
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,post_2022,m0_ridge_controls,m0_controls,37,3.14177393667909,3.164999494965511,0.9926617497654058,0.0841842751872398,0.0841842751872398,37,3.084291676049011,3.179855842085224,0.9699470130779432,0.014822209928823929,0.014822209928823929,0,-0.05748226063007911,0.014856347119712954,-0.0227147366874626,-0.06936206525841587,-0.06936206525841587
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,post_2022,m4_asia_ols,m0_controls,37,2.94431504689009,3.164999494965511,0.9302734649953472,0.0049370180996232,0.0049370180996232,37,3.073784536133809,3.179855842085224,0.9666427312371942,0.012383229062841008,0.012383229062841008,0,0.12946948924371915,0.014856347119712954,0.036369266241847,0.007446210963217808,0.007446210963217808
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,post_2022,m1_oecd_weighted,m0_controls,37,3.043916898585883,3.164999494965511,0.9617432493836946,0.0630639244271636,0.0630639244271636,37,3.1862654409049873,3.179855842085224,1.0020156884896896,0.2489344402561473,0.2489344402561473,0,0.14234854231910443,0.014856347119712954,0.040272439105994984,0.1858705158289837,0.1858705158289837
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,post_2022,m2_asia_factor,m0_controls,37,3.1673376421238344,3.164999494965511,1.0007387511947607,0.3326323092502663,0.3326323092502663,37,3.4304052294177216,3.179855842085224,1.0787926873968592,0.6165565085935398,0.6165565085935398,0,0.26306758729388724,0.014856347119712954,0.07805393620209844,0.2839241993432735,0.2839241993432735
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,post_2022,m3_asia_ridge,m0_controls,37,2.890022407363524,3.164999494965511,0.913119389737854,0.0052046954388111,0.0052046954388111,37,2.9202989632670975,3.179855842085224,0.918374639698157,0.005561741259925684,0.005561741259925684,0,0.030276555903573588,0.014856347119712954,0.005255249960303021,0.0003570458211145837,0.0003570458211145837
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,post_2022,m3_asia_ridge,m0_ridge_controls,37,2.890022407363524,3.14177393667909,0.9198696232162166,0.0078484164435395,0.0078484164435395,37,2.9202989632670975,3.084291676049011,0.9468297002986473,0.020704966044563844,0.020704966044563844,0,0.030276555903573588,-0.05748226063007911,0.026960077082430756,0.012856549601024343,0.012856549601024343
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,post_2022,m2_asia_factor,m1_oecd_weighted,37,3.1673376421238344,3.043916898585883,1.0405466862762545,0.7988229187825148,0.7988229187825148,37,3.4304052294177216,3.1862654409049873,1.076622551711634,0.8717932999118418,0.8717932999118418,0,0.26306758729388724,0.14234854231910443,0.03607586543537944,0.07297038112932708,0.07297038112932708
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,ex_pandemic,m0_ridge_controls,m0_controls,73,3.950695423050812,4.005267947691405,0.9863748130329087,0.0850875402982516,0.0850875402982516,73,3.927670922147552,4.011227698012731,0.9791692763024709,0.04507562234938905,0.04507562234938905,0,-0.023024500903259693,0.005959750321325785,-0.007205536730437889,-0.040011917948862545,-0.040011917948862545
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,ex_pandemic,m4_asia_ols,m0_controls,73,3.5186081896666956,4.005267947691405,0.8784950808833614,0.0176782152252308,0.0176782152252308,73,3.5742860050990406,4.011227698012731,0.8910703341198599,0.01893616259593001,0.01893616259593001,0,0.05567781543234496,0.005959750321325785,0.012575253236498551,0.0012579473706992098,0.0012579473706992098
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,ex_pandemic,m1_oecd_weighted,m0_controls,73,4.006211320706766,4.005267947691405,1.0002355330598804,0.1517887650512143,0.1517887650512143,73,4.0619246914414315,4.011227698012731,1.0126387722775791,0.17444988212570334,0.17444988212570334,0,0.05571337073466509,0.005959750321325785,0.012403239217698703,0.022661117074489034,0.022661117074489034
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,ex_pandemic,m2_asia_factor,m0_controls,73,3.834698082695596,4.005267947691405,0.957413619457314,0.0768540740704053,0.0768540740704053,73,3.9477365115055596,4.011227698012731,0.984171632406052,0.09054328344673217,0.09054328344673217,0,0.11303842880996351,0.005959750321325785,0.02675801294873803,0.013689209376326866,0.013689209376326866
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,ex_pandemic,m3_asia_ridge,m0_controls,73,3.370961676086229,4.005267947691405,0.8416320006828049,0.0212922110749108,0.0212922110749108,73,3.3841610170335756,4.011227698012731,0.8436721302832495,0.023616600506260993,0.023616600506260993,0,0.013199340947346538,0.005959750321325785,0.00204012960044464,0.0023243894313501913,0.0023243894313501913
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,ex_pandemic,m3_asia_ridge,m0_ridge_controls,73,3.370961676086229,3.950695423050812,0.8532577977077008,0.0212777433720564,0.0212777433720564,73,3.3841610170335756,3.927670922147552,0.861620304784394,0.028577575152353967,0.028577575152353967,0,0.013199340947346538,-0.023024500903259693,0.00836250707669317,0.007299831780297566,0.007299831780297566
uk_ipi_c261_12m_pct,asia_to_import,4,expanding_ar2_min36,ex_pandemic,m2_asia_factor,m1_oecd_weighted,73,3.834698082695596,4.006211320706766,0.9571881699987528,0.0951436398402665,0.0951436398402665,73,3.9477365115055596,4.0619246914414315,0.9718881592816162,0.125079792044104,0.125079792044104,0,0.11303842880996351,0.05571337073466509,0.014699989282863424,0.029936152203837496,0.029936152203837496
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,full,m0_ridge_controls,m0_controls,108,4.061493845923294,4.140222436960152,0.980984453797931,0.1306268060570687,0.1306268060570687,108,4.166852437800411,4.260464281183818,0.978027783545366,0.06046607232201893,0.06046607232201893,0,0.10535859187711694,0.12024184422366613,-0.0029566702525649635,-0.07016073373504977,-0.07016073373504977
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,full,m4_asia_ols,m0_controls,108,3.95505841381424,4.140222436960152,0.9552767934657482,0.0543734889755518,0.0543734889755518,108,4.331898912874071,4.260464281183818,1.016766865528187,0.08333889615787891,0.08333889615787891,0,0.3768404990598313,0.12024184422366613,0.06149007206243873,0.028965407182327117,0.028965407182327117
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,full,m1_oecd_weighted,m0_controls,108,4.2062163634391885,4.140222436960152,1.0159397055312542,0.1327869711874815,0.1327869711874815,108,4.336172399785909,4.260464281183818,1.0177699221506098,0.11596828888014005,0.11596828888014005,0,0.12995603634672026,0.12024184422366613,0.0018302166193555625,-0.01681868230734146,-0.01681868230734146
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,full,m2_asia_factor,m0_controls,108,4.189952047651857,4.140222436960152,1.0120113379048823,0.1054902416067593,0.1054902416067593,108,4.4414175718452125,4.260464281183818,1.042472669342768,0.13037240843798167,0.13037240843798167,0,0.2514655241933559,0.12024184422366613,0.030461331437885653,0.02488216683122238,0.02488216683122238
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,full,m3_asia_ridge,m0_controls,108,3.986041084976961,4.140222436960152,0.9627601283914604,0.0912213495547956,0.0912213495547956,108,4.397627483619694,4.260464281183818,1.0321944260961537,0.10462356072838924,0.10462356072838924,0,0.4115863986427324,0.12024184422366613,0.06943429770469334,0.013402211173593637,0.013402211173593637
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,full,m3_asia_ridge,m0_ridge_controls,108,3.986041084976961,4.061493845923294,0.981422411603044,0.0957796190998798,0.0957796190998798,108,4.397627483619694,4.166852437800411,1.0553835417174273,0.14518579206472262,0.14518579206472262,0,0.4115863986427324,0.10535859187711694,0.07396113011438332,0.04940617296484283,0.04940617296484283
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,full,m2_asia_factor,m1_oecd_weighted,108,4.189952047651857,4.2062163634391885,0.9961332669596592,0.1456882710151637,0.1456882710151637,108,4.4414175718452125,4.336172399785909,1.0242714454952253,0.20370906829461774,0.20370906829461774,0,0.2514655241933559,0.12995603634672026,0.028138178535566105,0.05802079727945403,0.05802079727945403
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,pre_2020,m0_ridge_controls,m0_controls,34,4.867084918907375,5.408323811451056,0.8999248359727067,0.0284080826807683,0.0284080826807683,34,4.867084918907374,5.408323811451056,0.8999248359727066,0.02840808268076816,0.02840808268076816,0,-8.881784197001252e-16,0.0,-1.1102230246251565e-16,-1.4224732503009818e-16,-1.4224732503009818e-16
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,pre_2020,m4_asia_ols,m0_controls,34,4.117439707492899,5.408323811451056,0.7613153078547248,0.0567850132567899,0.0567850132567899,34,4.117439707492911,5.408323811451056,0.761315307854727,0.056785013256789946,0.056785013256789946,0,1.2434497875801753e-14,0.0,2.220446049250313e-15,4.85722573273506e-17,4.85722573273506e-17
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,pre_2020,m1_oecd_weighted,m0_controls,34,5.478193759987048,5.408323811451056,1.0129189654635795,0.1920576288304126,0.1920576288304126,34,5.478193759987045,5.408323811451056,1.012918965463579,0.19205762883041202,0.19205762883041202,0,-2.6645352591003757e-15,0.0,-4.440892098500626e-16,-5.828670879282072e-16,-5.828670879282072e-16
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,pre_2020,m2_asia_factor,m0_controls,34,4.710437431882854,5.408323811451056,0.8709606887644993,0.0767319507335012,0.0767319507335012,34,4.710437431882859,5.408323811451056,0.8709606887645003,0.07673195073350164,0.07673195073350164,0,5.329070518200751e-15,0.0,9.992007221626409e-16,4.440892098500626e-16,4.440892098500626e-16
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,pre_2020,m3_asia_ridge,m0_controls,34,4.004856761329442,5.408323811451056,0.7404987018066393,0.05591168166186,0.05591168166186,34,4.004856761329458,5.408323811451056,0.7404987018066422,0.055911681661860446,0.055911681661860446,0,1.5987211554602254e-14,0.0,2.886579864025407e-15,4.440892098500626e-16,4.440892098500626e-16
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,pre_2020,m3_asia_ridge,m0_ridge_controls,34,4.004856761329442,4.867084918907375,0.8228450557276291,0.0772740122729317,0.0772740122729317,34,4.004856761329458,4.867084918907374,0.8228450557276326,0.07727401227293183,0.07727401227293183,0,1.5987211554602254e-14,-8.881784197001252e-16,3.4416913763379853e-15,1.3877787807814457e-16,1.3877787807814457e-16
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,pre_2020,m2_asia_factor,m1_oecd_weighted,34,4.710437431882854,5.478193759987048,0.859852286767964,0.0401011234750619,0.0401011234750619,34,4.710437431882859,5.478193759987045,0.8598522867679653,0.040101123475062755,0.040101123475062755,0,5.329070518200751e-15,-2.6645352591003757e-15,1.3322676295501878e-15,8.534839501805891e-16,8.534839501805891e-16
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,pandemic_2020_2022,m0_ridge_controls,m0_controls,36,3.812256934926717,3.326514427349006,1.146021464264267,0.9488438428455898,0.9488438428455898,36,4.2061172216390625,3.6937518494794346,1.1387113680178154,0.8831295463775329,0.8831295463775329,0,0.3938602867123455,0.36723742213042865,-0.007310096246451625,-0.06571429646805682,-0.06571429646805682
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,pandemic_2020_2022,m4_asia_ols,m0_controls,36,4.329618025286126,3.326514427349006,1.301547947512292,0.8607137105338685,0.8607137105338685,36,5.060037120683106,3.6937518494794346,1.3698909203649463,0.8977881921840335,0.8977881921840335,0,0.7304190953969796,0.36723742213042865,0.06834297285265434,0.037074481650165025,0.037074481650165025
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,pandemic_2020_2022,m1_oecd_weighted,m0_controls,36,3.5546005439241517,3.326514427349006,1.0685660987067818,0.3333232549544613,0.3333232549544613,36,3.6967070617660984,3.6937518494794346,1.0008000570712623,0.06447874578863891,0.06447874578863891,0,0.14210651784194672,0.36723742213042865,-0.06776604163551947,-0.26884450916582237,-0.26884450916582237
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,pandemic_2020_2022,m2_asia_factor,m0_controls,36,4.290266241125041,3.326514427349006,1.2897182125087236,0.7618588088830485,0.7618588088830485,36,4.582125611216543,3.6937518494794346,1.2405071585581224,0.7868354287600962,0.7868354287600962,0,0.291859370091502,0.36723742213042865,-0.04921105395060121,0.02497661987704769,0.02497661987704769
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,pandemic_2020_2022,m3_asia_ridge,m0_controls,36,4.495571167727817,3.326514427349006,1.351435944713598,0.975423791676748,0.975423791676748,36,5.276234318673951,3.6937518494794346,1.4284214353537414,0.9706571495889824,0.9706571495889824,0,0.7806631509461335,0.36723742213042865,0.07698549064014348,-0.00476664208776556,-0.00476664208776556
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,pandemic_2020_2022,m3_asia_ridge,m0_ridge_controls,36,4.495571167727817,3.812256934926717,1.1792413901961296,0.8820929021555377,0.8820929021555377,36,5.276234318673951,4.2061172216390625,1.2544192281493,0.7723448164624687,0.7723448164624687,0,0.7806631509461335,0.3938602867123455,0.07517783795317046,-0.10974808569306904,-0.10974808569306904
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,pandemic_2020_2022,m2_asia_factor,m1_oecd_weighted,36,4.290266241125041,3.5546005439241517,1.2069615665980686,0.8242088659450799,0.8242088659450799,36,4.582125611216543,3.6967070617660984,1.23951547543706,0.8707912686093909,0.8707912686093909,0,0.291859370091502,0.14210651784194672,0.03255390883899145,0.04658240266431102,0.04658240266431102
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,post_2022,m0_ridge_controls,m0_controls,38,3.4524234344941394,3.4732501145582755,0.9940036912467548,0.2476466986877356,0.2476466986877356,38,3.3750885841099123,3.534388500865063,0.9549285776829114,0.04548903745816896,0.04548903745816896,0,-0.07733485038422705,0.061138386306787584,-0.03907511356384341,-0.20215766122956663,-0.20215766122956663
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,post_2022,m4_asia_ols,m0_controls,38,3.39556502538485,3.4732501145582755,0.9776333155945768,0.0089936981227267,0.0089936981227267,38,3.72933587104863,3.534388500865063,1.055157312258076,0.06517054874052874,0.06517054874052874,0,0.3337708456637798,0.061138386306787584,0.07752399666349918,0.056176850617802046,0.056176850617802046
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,post_2022,m1_oecd_weighted,m0_controls,38,3.3854812445011406,3.4732501145582755,0.9747300461636068,0.0824069836461594,0.0824069836461594,38,3.6932885483306332,3.534388500865063,1.044958285549729,0.34211802271557,0.34211802271557,0,0.3078073038294926,0.061138386306787584,0.07022823938612222,0.2597110390694106,0.2597110390694106
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,post_2022,m2_asia_factor,m0_controls,38,3.55033747526911,3.4732501145582755,1.022194589553951,0.4630495087825022,0.4630495087825022,38,4.03985901828491,3.534388500865063,1.1430149847126683,0.7319291975444064,0.7319291975444064,0,0.4895215430158002,0.061138386306787584,0.12082039515871723,0.26887968876190427,0.26887968876190427
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,post_2022,m3_asia_ridge,m0_controls,38,3.4146469949922817,3.4732501145582755,0.9831272964419244,0.0609457689955752,0.0609457689955752,38,3.773566574100032,3.534388500865063,1.0676716985629704,0.12212626475722417,0.12212626475722417,0,0.3589195791077504,0.061138386306787584,0.08454440212104597,0.06118049576164897,0.06118049576164897
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,post_2022,m3_asia_ridge,m0_ridge_controls,38,3.4146469949922817,3.4524234344941394,0.989057993546092,0.0809336499716411,0.0809336499716411,38,3.773566574100032,3.3750885841099123,1.1180644537349846,0.7207358295883847,0.7207358295883847,0,0.3589195791077504,-0.07733485038422705,0.1290064601888926,0.6398021796167436,0.6398021796167436
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,post_2022,m2_asia_factor,m1_oecd_weighted,38,3.55033747526911,3.3854812445011406,1.0486950654462306,0.7834792685107164,0.7834792685107164,38,4.03985901828491,3.6932885483306332,1.0938379077126066,0.8718697249874391,0.8718697249874391,0,0.4895215430158002,0.3078073038294926,0.04514284226637599,0.08839045647672272,0.08839045647672272
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,ex_pandemic,m0_ridge_controls,m0_controls,72,4.1805438547826235,4.492139092190028,0.9306354431568828,0.0392769753668481,0.0392769753668481,72,4.147080637812638,4.5172372612138005,0.91805685599483,0.009908425296195287,0.009908425296195287,0,-0.03346321696998533,0.0250981690237726,-0.012578587162052846,-0.02936855007065281,-0.02936855007065281
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,ex_pandemic,m4_asia_ols,m0_controls,72,3.753789347124176,4.492139092190028,0.8356351551202997,0.036479322699351,0.036479322699351,72,3.9174014927875165,4.5172372612138005,0.8672118080720193,0.042111245502678994,0.042111245502678994,0,0.1636121456633406,0.0250981690237726,0.03157665295171952,0.005631922803327992,0.005631922803327992
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,ex_pandemic,m1_oecd_weighted,m0_controls,72,4.496753454511649,4.492139092190028,1.001027208246878,0.1468112141677485,0.1468112141677485,72,4.6228524820441725,4.5172372612138005,1.023380490048024,0.17509610969696446,0.17509610969696446,0,0.12609902753252378,0.0250981690237726,0.02235328180114582,0.028284895529215953,0.028284895529215953
uk_ipi_c261_12m_pct,asia_to_import,5,expanding_ar2_min36,ex_pandemic,m2_asia_factor,m0_controls,72,4.138883307435036,4.492139092190028,0.921361343113984,0.0840962589537359,0.0840962589537359,72,4.369364657791777,4.5172372612138005,0.9672648136745666,0.10224792511472137,0.10224792511472137,0,0.23048135035674022,0.0250981690237726,0.04590347056058264,0.018151666160985472,0.018151666160985472
