date,headline_strict_unchained_index,headline_strict_chained_index_jan2015_100,headline_strict_components_available,headline_strict_weight_coverage,headline_strict_missing_components,headline_strict_index_2015_100,headline_available_unchained_index,headline_available_chained_index_jan2015_100,headline_available_components_available,headline_available_weight_coverage,headline_available_missing_components,headline_available_index_2015_100,ex_games_strict_unchained_index,ex_games_strict_chained_index_jan2015_100,ex_games_strict_components_available,ex_games_strict_weight_coverage,ex_games_strict_missing_components,ex_games_strict_index_2015_100,ex_games_available_unchained_index,ex_games_available_chained_index_jan2015_100,ex_games_available_components_available,ex_games_available_weight_coverage,ex_games_available_missing_components,ex_games_available_index_2015_100,telecom_computing_strict_unchained_index,telecom_computing_strict_chained_index_jan2015_100,telecom_computing_strict_components_available,telecom_computing_strict_weight_coverage,telecom_computing_strict_missing_components,telecom_computing_strict_index_2015_100,telecom_computing_available_unchained_index,telecom_computing_available_chained_index_jan2015_100,telecom_computing_available_components_available,telecom_computing_available_weight_coverage,telecom_computing_available_missing_components,telecom_computing_available_index_2015_100,audio_visual_optical_strict_unchained_index,audio_visual_optical_strict_chained_index_jan2015_100,audio_visual_optical_strict_components_available,audio_visual_optical_strict_weight_coverage,audio_visual_optical_strict_missing_components,audio_visual_optical_strict_index_2015_100,audio_visual_optical_available_unchained_index,audio_visual_optical_available_chained_index_jan2015_100,audio_visual_optical_available_components_available,audio_visual_optical_available_weight_coverage,audio_visual_optical_available_missing_components,audio_visual_optical_available_index_2015_100,media_games_strict_unchained_index,media_games_strict_chained_index_jan2015_100,media_games_strict_components_available,media_games_strict_weight_coverage,media_games_strict_missing_components,media_games_strict_index_2015_100,media_games_available_unchained_index,media_games_available_chained_index_jan2015_100,media_games_available_components_available,media_games_available_weight_coverage,media_games_available_missing_components,media_games_available_index_2015_100,targeted_hardware_strict_unchained_index,targeted_hardware_strict_chained_index_jan2015_100,targeted_hardware_strict_components_available,targeted_hardware_strict_weight_coverage,targeted_hardware_strict_missing_components,targeted_hardware_strict_index_2015_100,targeted_hardware_available_unchained_index,targeted_hardware_available_chained_index_jan2015_100,targeted_hardware_available_components_available,targeted_hardware_available_weight_coverage,targeted_hardware_available_missing_components,targeted_hardware_available_index_2015_100,tech_adjacent_durables_strict_unchained_index,tech_adjacent_durables_strict_chained_index_jan2015_100,tech_adjacent_durables_strict_components_available,tech_adjacent_durables_strict_weight_coverage,tech_adjacent_durables_strict_missing_components,tech_adjacent_durables_strict_index_2015_100,tech_adjacent_durables_available_unchained_index,tech_adjacent_durables_available_chained_index_jan2015_100,tech_adjacent_durables_available_components_available,tech_adjacent_durables_available_weight_coverage,tech_adjacent_durables_available_missing_components,tech_adjacent_durables_available_index_2015_100,expanded_consumer_tech_strict_unchained_index,expanded_consumer_tech_strict_chained_index_jan2015_100,expanded_consumer_tech_strict_components_available,expanded_consumer_tech_strict_weight_coverage,expanded_consumer_tech_strict_missing_components,expanded_consumer_tech_strict_index_2015_100,expanded_consumer_tech_available_unchained_index,expanded_consumer_tech_available_chained_index_jan2015_100,expanded_consumer_tech_available_components_available,expanded_consumer_tech_available_weight_coverage,expanded_consumer_tech_available_missing_components,expanded_consumer_tech_available_index_2015_100,broad_tech_exposure_strict_unchained_index,broad_tech_exposure_strict_chained_index_jan2015_100,broad_tech_exposure_strict_components_available,broad_tech_exposure_strict_weight_coverage,broad_tech_exposure_strict_missing_components,broad_tech_exposure_strict_index_2015_100,broad_tech_exposure_available_unchained_index,broad_tech_exposure_available_chained_index_jan2015_100,broad_tech_exposure_available_components_available,broad_tech_exposure_available_weight_coverage,broad_tech_exposure_available_missing_components,broad_tech_exposure_available_index_2015_100
2015-11-01,94.74288711936683,94.74288711936683,10,1.0,,98.26075627153466,94.74288711936683,94.74288711936683,10,1.0,,98.26075627153466,91.28618437392912,91.28618437392912,9,1.0,,95.68085513393643,91.28618437392912,91.28618437392912,9,1.0,,95.68085513393643,85.72929570882916,85.72929570882916,3,1.0,,93.32252340123013,85.72929570882916,85.72929570882916,3,1.0,,93.32252340123013,96.04982691926412,96.04982691926412,5,1.0,,97.59390514534888,96.04982691926412,96.04982691926412,5,1.0,,97.59390514534888,100.75898869525025,100.75898869525025,2,1.0,,102.59268160291914,100.75898869525025,100.75898869525025,2,1.0,,102.59268160291914,91.2779684026114,91.2779684026114,8,1.0,,95.69192489911376,91.2779684026114,91.2779684026114,8,1.0,,95.69192489911376,101.30190554626436,101.30190554626436,5,1.0,,100.35532185275575,101.30190554626436,101.30190554626436,5,1.0,,100.35532185275575,96.19001240487681,96.19001240487681,12,1.0,,98.08168205325816,96.19001240487681,96.19001240487681,12,1.0,,98.08168205325816,98.74718559206323,98.74718559206323,14,1.0,,99.21240560552495,98.74718559206323,98.74718559206323,14,1.0,,99.21240560552495
2015-12-01,92.71391872022137,92.71391872022137,10,1.0,,96.15645086758498,92.71391872022137,92.71391872022137,10,1.0,,96.15645086758498,89.98347433935982,89.98347433935982,9,1.0,,94.31543044285088,89.98347433935982,89.98347433935982,9,1.0,,94.31543044285088,85.13176615372606,85.13176615372606,3,1.0,,92.67206937115822,85.13176615372606,85.13176615372606,3,1.0,,92.67206937115822,94.03785469173927,94.03785469173927,5,1.0,,95.54958884592247,94.03785469173927,94.03785469173927,5,1.0,,95.54958884592247,97.56499478618922,97.56499478618922,2,1.0,,99.34056083039884,97.56499478618922,97.56499478618922,2,1.0,,99.34056083039884,89.91998579781918,89.91998579781917,8,1.0,,94.26827391622922,89.91998579781918,89.91998579781917,8,1.0,,94.26827391622922,101.19804012813816,101.19804012813816,5,1.0,,100.25242697225751,101.19804012813816,101.19804012813816,5,1.0,,100.25242697225751,95.27634762217902,95.27634762217902,12,1.0,,97.15004916872721,95.27634762217902,95.27634762217902,12,1.0,,97.15004916872721,98.33752968607148,98.33752968607149,14,1.0,,98.80081971920053,98.33752968607148,98.33752968607149,14,1.0,,98.80081971920053
2016-01-01,99.09328458639894,91.87326732863156,10,1.0,,95.28458550639685,99.09328458639894,91.87326732863156,10,1.0,,95.28458550639685,99.02632411814872,89.10732695206563,9,1.0,,93.39710384376461,99.02632411814872,89.10732695206563,9,1.0,,93.39710384376461,99.79228281094422,84.954932842078,3,1.0,,92.47957355362061,99.79228281094422,84.954932842078,3,1.0,,92.47957355362061,98.38235714846122,92.51665805757793,5,1.0,,94.00393775228171,98.38235714846122,92.51665805757793,5,1.0,,94.00393775228171,99.16616838638495,96.75146701584009,2,1.0,,98.51222782905248,99.16616838638495,96.75146701584009,2,1.0,,98.51222782905248,99.04346038018693,89.05986550753273,8,1.0,,93.36656052730656,99.04346038018693,89.05986550753273,8,1.0,,93.36656052730656,100.27666706707997,101.47802177770309,5,1.0,,100.52979242163815,100.27666706707997,101.47802177770309,5,1.0,,100.52979242163815,100.31414633456045,95.57565477593717,12,1.0,,97.45524248721443,100.31414633456045,95.57565477593717,12,1.0,,97.45524248721443,99.98453494203741,98.32232173010657,14,1.0,,98.78554011516344,99.98453494203741,98.32232173010657,14,1.0,,98.78554011516344
2016-02-01,97.16219407372701,89.26608230371902,10,1.0,,92.58059389207166,97.16219407372701,89.26608230371902,10,1.0,,92.58059389207166,99.89628353976269,89.01490798673888,9,1.0,,93.3002356736937,99.89628353976269,89.01490798673888,9,1.0,,93.3002356736937,98.47853574635383,83.66237390717666,3,1.0,,91.07252990007785,98.47853574635383,83.66237390717666,3,1.0,,91.07252990007785,101.1793596405884,93.60776218353017,5,1.0,,95.11258225469597,101.1793596405884,93.60776218353017,5,1.0,,95.11258225469597,93.13831499438588,90.1126861109025,2,1.0,,91.75262906340997,93.13831499438588,90.1126861109025,2,1.0,,91.75262906340997,99.91296421825382,88.98235155736616,8,1.0,,93.2852982114621,99.91296421825382,88.98235155736616,8,1.0,,93.2852982114621,100.11766535522514,101.59742625250327,5,1.0,,100.64808115899815,100.11766535522514,101.59742625250327,5,1.0,,100.64808115899815,99.97356649560302,95.55039078102953,12,1.0,,97.42948165140649,99.97356649560302,95.55039078102953,12,1.0,,97.42948165140649,100.06594135402044,98.38715680035973,14,1.0,,98.85068063789178,100.06594135402044,98.38715680035973,14,1.0,,98.85068063789178
2016-03-01,99.75927404756155,91.65210453081838,10,1.0,,95.05521078040954,99.75927404756155,91.65210453081838,10,1.0,,95.05521078040954,99.60106729763933,88.75184868465439,9,1.0,,93.02451225347409,99.60106729763933,88.75184868465439,9,1.0,,93.02451225347409,97.9862140665843,83.24412235476147,3,1.0,,90.61723291011498,97.9862140665843,83.24412235476147,3,1.0,,90.61723291011498,101.15913549070653,93.58905147593892,5,1.0,,95.09357075743009,101.15913549070653,93.58905147593892,5,1.0,,95.09357075743009,99.88785124849655,96.64296145352054,2,1.0,,98.40174759546395,99.88785124849655,96.64296145352054,2,1.0,,98.40174759546395,99.6713771901697,88.7671944750708,8,1.0,,93.05973671265983,99.6713771901697,88.7671944750708,8,1.0,,93.05973671265983,100.45201724526983,101.93671993629698,5,1.0,,100.9842044200179,100.45201724526983,101.93671993629698,5,1.0,,100.9842044200179,100.31171309174758,95.87357660439724,12,1.0,,97.75902323664144,100.31171309174758,95.87357660439724,12,1.0,,97.75902323664144,100.25319993941096,98.57127378915465,14,1.0,,99.03566504288183,100.25319993941096,98.57127378915465,14,1.0,,99.03566504288183
2016-04-01,99.50748346387711,91.42077629476165,10,1.0,,94.81529316640169,99.50748346387711,91.42077629476165,10,1.0,,94.81529316640169,98.38395212213295,87.66730988583272,9,1.0,,91.88776192910817,98.38395212213295,87.66730988583272,9,1.0,,91.88776192910817,97.40617862284704,82.75135363307423,3,1.0,,90.08081860528691,97.40617862284704,82.75135363307423,3,1.0,,90.08081860528691,99.39640374850786,91.95823097753659,5,1.0,,93.43653350775394,99.39640374850786,91.95823097753659,5,1.0,,93.43653350775394,101.03507746222905,97.75291964529703,2,1.0,,99.53190569685073,101.03507746222905,97.75291964529703,2,1.0,,99.53190569685073,98.4632025894347,87.69119580056004,8,1.0,,91.93170564278904,98.4632025894347,87.69119580056004,8,1.0,,91.93170564278904,99.9038050657927,101.38040506141915,5,1.0,,100.4330878539594,99.9038050657927,101.38040506141915,5,1.0,,100.4330878539594,98.65024655485024,94.2856190828745,12,1.0,,96.1398369942642,98.65024655485024,94.2856190828745,12,1.0,,96.1398369942642,99.54870419481723,97.87859721658029,14,1.0,,98.33972511649657,99.54870419481723,97.87859721658029,14,1.0,,98.33972511649657
2016-05-01,98.02246442643201,90.05644078460864,10,1.0,,93.40029893188103,98.02246442643201,90.05644078460864,10,1.0,,93.40029893188103,97.45600670960368,86.84044253315358,9,1.0,,91.02108778855477,97.45600670960368,86.84044253315358,9,1.0,,91.02108778855477,95.4795440902386,81.11458255978445,3,1.0,,88.29907520559382,95.4795440902386,81.11458255978445,3,1.0,,88.29907520559382,99.35056247458253,91.91582016288984,5,1.0,,93.39344090514831,99.35056247458253,91.91582016288984,5,1.0,,93.39344090514831,98.73484637322686,95.52741232193297,2,1.0,,97.2658968058582,98.73484637322686,95.52741232193297,2,1.0,,97.2658968058582,97.53547191196905,86.86496010693702,8,1.0,,91.0655154182827,97.53547191196905,86.86496010693702,8,1.0,,91.0655154182827,100.27078131446909,101.75280529896997,5,1.0,,100.80200831499049,100.27078131446909,101.75280529896997,5,1.0,,100.80200831499049,98.62063871025515,94.25732119153773,12,1.0,,96.11098259751884,98.62063871025515,94.25732119153773,12,1.0,,96.11098259751884,99.613132876864,97.94194499262878,14,1.0,,98.40337133804556,99.613132876864,97.94194499262878,14,1.0,,98.40337133804556
2016-06-01,99.02914013537506,90.9813066498183,10,1.0,,94.35950570854101,99.02914013537506,90.9813066498183,10,1.0,,94.35950570854101,98.85766124772331,88.0894194251743,9,1.0,,92.3301925330532,98.85766124772331,88.0894194251743,9,1.0,,92.3301925330532,97.93941421510242,83.20436357236485,3,1.0,,90.57395260704081,97.93941421510242,83.20436357236485,3,1.0,,90.57395260704081,99.84746115815067,92.37553421885919,5,1.0,,93.86054523434161,99.84746115815067,92.37553421885919,5,1.0,,93.86054523434161,99.14082260239567,95.92020027938939,2,1.0,,97.66583303366878,99.14082260239567,95.92020027938939,2,1.0,,97.66583303366878,98.95279271292775,88.1272241060811,8,1.0,,92.3888191017759,98.95279271292775,88.1272241060811,8,1.0,,92.3888191017759,100.03007300195766,101.5085392651789,5,1.0,,100.56002474808115,100.03007300195766,101.5085392651789,5,1.0,,100.56002474808115,99.14056691208218,94.75424597479865,12,1.0,,96.61767988736877,99.14056691208218,94.75424597479865,12,1.0,,96.61767988736877,99.75614884580345,98.08256161373485,14,1.0,,98.54465043541332,99.75614884580345,98.08256161373485,14,1.0,,98.54465043541332
2016-07-01,98.02476950601569,90.0585585365367,10,1.0,,93.40249531740794,98.02476950601569,90.0585585365367,10,1.0,,93.40249531740794,98.5929419978087,87.85353517764783,9,1.0,,92.082952420316,98.5929419978087,87.85353517764783,9,1.0,,92.082952420316,96.34634805215124,81.8509752834998,3,1.0,,89.10069181311653,96.34634805215124,81.8509752834998,3,1.0,,89.10069181311653,100.8385450752056,93.29245193746456,5,1.0,,94.79220314280282,100.8385450752056,93.29245193746456,5,1.0,,94.79220314280282,96.98994326856318,93.83919297016593,2,1.0,,95.54695388399571,96.98994326856318,93.83919297016593,2,1.0,,95.54695388399571,98.73218865620134,87.9307544298564,8,1.0,,92.18284868162672,98.73218865620134,87.9307544298564,8,1.0,,92.18284868162672,100.09274989035721,101.57214253163858,5,1.0,,100.62303369388555,100.09274989035721,101.57214253163858,5,1.0,,100.62303369388555,98.81867662230343,94.44659722268244,12,1.0,,96.30398092492209,98.81867662230343,94.44659722268244,12,1.0,,96.30398092492209,99.74233237716187,98.06897694098534,14,1.0,,98.53100176224089,99.74233237716187,98.06897694098534,14,1.0,,98.53100176224089
2016-08-01,96.60677417780624,88.75579989794332,10,1.0,,92.0513643464235,96.60677417780624,88.75579989794332,10,1.0,,92.0513643464235,98.3092994635459,87.60078889726715,9,1.0,,91.81803850804549,98.3092994635459,87.60078889726715,9,1.0,,91.81803850804549,96.98996631417157,82.39776074575853,3,1.0,,89.69590723714616,96.98996631417157,82.39776074575853,3,1.0,,89.69590723714616,99.72461637231115,92.26188232840248,5,1.0,,93.74506629832912,99.72461637231115,92.26188232840248,5,1.0,,93.74506629832912,93.92164401528994,90.870568430188,2,1.0,,92.52430393313405,93.92164401528994,90.870568430188,2,1.0,,92.52430393313405,98.44236012350213,87.67263352843203,8,1.0,,91.91224574921871,98.44236012350213,87.67263352843203,8,1.0,,91.91224574921871,100.17762031466876,101.65826735930428,5,1.0,,100.7083537552733,100.17762031466876,101.65826735930428,5,1.0,,100.7083537552733,98.65128509897838,94.28661167822513,12,1.0,,96.14084910996262,98.65128509897838,94.28661167822513,12,1.0,,96.14084910996262,99.74110284482866,98.0677680362489,14,1.0,,98.52978716208463,99.74110284482866,98.0677680362489,14,1.0,,98.52978716208463
2016-09-01,97.20389749039171,89.30439659519656,10,1.0,,92.62033081978264,97.20389749039171,89.30439659519656,10,1.0,,92.62033081978264,98.63231791135848,87.88862200167499,9,1.0,,92.11972838318351,98.63231791135848,87.88862200167499,9,1.0,,92.11972838318351,96.44812362928637,81.9374386567046,3,1.0,,89.19481343283285,96.44812362928637,81.9374386567046,3,1.0,,89.19481343283285,100.83656457870892,93.29061964829287,5,1.0,,94.7903413981089,100.83656457870892,93.29061964829287,5,1.0,,94.7903413981089,94.90001434315647,91.81715607524654,2,1.0,,93.48811833953377,94.90001434315647,91.81715607524654,2,1.0,,93.48811833953377,98.77885857966251,87.97231860092339,8,1.0,,92.22642278396314,98.77885857966251,87.97231860092339,8,1.0,,92.22642278396314,100.56126930410996,102.04758676435935,5,1.0,,101.09403528798626,100.56126930410996,102.04758676435935,5,1.0,,101.09403528798626,99.4633713181085,95.0627683995039,12,1.0,,96.93226970402115,99.4633713181085,95.0627683995039,12,1.0,,96.93226970402115,100.11058601761646,98.43105247013592,14,1.0,,98.8947831099577,100.11058601761646,98.43105247013592,14,1.0,,98.8947831099577
2016-10-01,98.58546229206924,90.57368531876004,10,1.0,,93.93674911456334,98.58546229206924,90.57368531876004,10,1.0,,93.93674911456334,99.4554720944123,88.62211269088837,9,1.0,,92.8885305503246,99.4554720944123,88.62211269088837,9,1.0,,92.8885305503246,96.84206262972164,82.27210926996312,3,1.0,,89.55912654049676,96.84206262972164,82.27210926996312,3,1.0,,89.55912654049676,101.97862104357908,94.34721212272126,5,1.0,,95.86391944644134,101.97862104357908,94.34721212272126,5,1.0,,95.86391944644134,97.14507368527008,93.98928392411763,2,1.0,,95.69977631353416,97.14507368527008,93.98928392411763,2,1.0,,95.69977631353416,99.57012855513908,88.6770225768843,8,1.0,,92.96520434455087,99.57012855513908,88.6770225768843,8,1.0,,92.96520434455087,101.40637519697358,102.90518350636415,5,1.0,,101.94361848782509,101.40637519697358,102.90518350636415,5,1.0,,101.94361848782509,100.69526722955597,96.2401609830278,12,1.0,,98.13281685171235,100.69526722955597,96.2401609830278,12,1.0,,98.13281685171235,100.95056307791417,99.25693741782094,14,1.0,,99.72455898581627,100.95056307791417,99.25693741782094,14,1.0,,99.72455898581627
2016-11-01,100.32378628876172,92.17074037127907,10,1.0,,95.59310392957,100.32378628876172,92.17074037127907,10,1.0,,95.59310392957,99.67008093133259,88.81334488887096,9,1.0,,93.08896898860094,99.67008093133259,88.81334488887096,9,1.0,,93.08896898860094,99.24802419077757,84.3160922983644,3,1.0,,91.78414953202531,99.24802419077757,84.3160922983644,3,1.0,,91.78414953202531,100.29325941840865,92.7879718709287,5,1.0,,94.27961315341528,100.29325941840865,92.7879718709287,5,1.0,,94.27961315341528,101.0853731764436,97.8015814866457,2,1.0,,99.58145312542602,101.0853731764436,97.8015814866457,2,1.0,,99.58145312542602,99.80315670924625,88.88455713752684,8,1.0,,93.18277471710103,99.80315670924625,88.88455713752684,8,1.0,,93.18277471710103,100.84292522504522,102.33340562114422,5,1.0,,101.37718340064572,100.84292522504522,102.33340562114422,5,1.0,,101.37718340064572,99.80298892780674,95.38736015370736,12,1.0,,97.26324486908183,99.80298892780674,95.38736015370736,12,1.0,,97.26324486908183,100.56890000967596,98.88167742794276,14,1.0,,99.34753106243704,100.56890000967596,98.88167742794276,14,1.0,,99.34753106243704
2016-12-01,97.85056911054104,89.89851494151475,10,1.0,,93.23650919262943,97.85056911054104,89.89851494151475,10,1.0,,93.23650919262943,98.70417895064323,87.9526554529016,9,1.0,,92.1868445126675,98.70417895064323,87.9526554529016,9,1.0,,92.1868445126675,96.83761462358792,82.26833046933942,3,1.0,,89.55501304339266,96.83761462358792,82.26833046933942,3,1.0,,89.55501304339266,100.54856961644121,93.02417633382862,5,1.0,,94.51961479304906,100.54856961644121,93.02417633382862,5,1.0,,94.51961479304906,96.44924338224685,93.31605789800189,2,1.0,,95.01429838011633,96.44924338224685,93.31605789800189,2,1.0,,95.01429838011633,98.80853153936734,87.99874529892861,8,1.0,,92.25412740584619,98.80853153936734,87.99874529892861,8,1.0,,92.25412740584619,100.94533228295425,102.43732627767108,5,1.0,,101.48013300338678,100.94533228295425,102.43732627767108,5,1.0,,101.48013300338678,99.38428839561804,94.98718437851768,12,1.0,,96.85519925014208,99.38428839561804,94.98718437851768,12,1.0,,96.85519925014208,100.42170563630194,98.73695250258535,14,1.0,,99.2021243056804,100.42170563630194,98.73695250258535,14,1.0,,99.2021243056804
2017-01-01,99.11035967138312,89.09874149776736,10,1.0,,92.40703960585721,99.11035967138312,89.09874149776736,10,1.0,,92.40703960585721,100.48121376563014,88.3758957381782,9,1.0,,92.6304602985625,100.48121376563014,88.3758957381782,9,1.0,,92.6304602985625,99.1157184356408,81.54084678969295,3,1.0,,88.76309457309046,99.1157184356408,81.54084678969295,3,1.0,,88.76309457309046,101.94380084282177,94.8323810574336,5,1.0,,96.35688786202824,101.94380084282177,94.8323810574336,5,1.0,,96.35688786202824,97.32072721590474,90.81586615555014,2,1.0,,92.4686061426188,97.32072721590474,90.81586615555014,2,1.0,,92.4686061426188,100.43725227077209,88.38352181099911,8,1.0,,92.65751067280922,100.43725227077209,88.38352181099911,8,1.0,,92.65751067280922,100.77988217132399,103.23621672209161,5,1.0,,102.27155846811608,100.77988217132399,103.23621672209161,5,1.0,,102.27155846811608,100.42796313045383,95.39369450631393,12,1.0,,97.26970379286027,100.42796313045383,95.39369450631393,12,1.0,,97.26970379286027,100.71269202244362,99.44064288627521,14,1.0,,99.90912993170159,100.71269202244362,99.44064288627521,14,1.0,,99.90912993170159
2017-02-01,100.73241715560992,89.75131596592955,10,1.0,,93.08384461692177,100.73241715560992,89.75131596592955,10,1.0,,93.08384461692177,103.22780026610744,91.22849313598995,9,1.0,,95.62038654257606,103.22780026610744,91.22849313598995,9,1.0,,95.62038654257606,103.3510923657948,84.27335588146678,3,1.0,,91.73762785897252,103.3510923657948,84.27335588146678,3,1.0,,91.73762785897252,103.11901490245329,97.79021715496623,5,1.0,,99.36227355398509,103.11901490245329,97.79021715496623,5,1.0,,99.36227355398509,97.34677378179431,88.4063157844205,2,1.0,,90.01520484083349,97.34677378179431,88.4063157844205,2,1.0,,90.01520484083349,103.2426449530184,91.24948562030339,8,1.0,,95.66206476623356,103.2426449530184,91.24948562030339,8,1.0,,95.66206476623356,100.53132115119169,103.78473257722618,5,1.0,,102.81494888991057,100.53132115119169,103.78473257722618,5,1.0,,102.81494888991057,101.96473077055369,97.26792377544747,12,1.0,,99.18079159370504,101.96473077055369,97.26792377544747,12,1.0,,99.18079159370504,101.13793648019882,100.57221423782238,14,1.0,,101.04603236824366,101.13793648019882,100.57221423782238,14,1.0,,101.04603236824366
2017-03-01,103.26978989304642,92.01208314209292,10,1.0,,95.42855564735294,103.26978989304642,92.01208314209292,10,1.0,,95.42855564735294,103.21234874405728,91.21483771497294,9,1.0,,95.60607372657786,103.21234874405728,91.21483771497294,9,1.0,,95.60607372657786,103.18342179896625,84.13663588145772,3,1.0,,91.58879827516728,103.18342179896625,84.13663588145772,3,1.0,,91.58879827516728,103.10582938476254,97.77771301458534,5,1.0,,99.3495683994898,103.10582938476254,97.77771301458534,5,1.0,,99.3495683994898,103.43518073477034,93.93555529384042,2,1.0,,95.64506988654071,103.43518073477034,93.93555529384042,2,1.0,,95.64506988654071,103.14716366148788,91.16509589217809,8,1.0,,95.57359417834313,103.14716366148788,91.16509589217809,8,1.0,,95.57359417834313,100.63135517114404,103.88800391486001,5,1.0,,102.91725524111412,100.63135517114404,103.88800391486001,5,1.0,,102.91725524111412,101.9842795595647,97.2865720875163,12,1.0,,99.19980664287112,101.9842795595647,97.2865720875163,12,1.0,,99.19980664287112,101.21199021361011,100.64585374640785,14,1.0,,101.12001880897681,101.21199021361011,100.64585374640785,14,1.0,,101.12001880897681
2017-04-01,98.87864578996616,88.09962900889496,10,1.0,,91.37082937686928,98.87864578996616,88.09962900889496,10,1.0,,91.37082937686928,102.20031566198661,90.32044441352629,9,1.0,,94.66862282428205,102.20031566198661,90.32044441352629,9,1.0,,94.66862282428205,101.55047359700092,82.80511608993811,3,1.0,,90.13934291832719,101.55047359700092,82.80511608993811,3,1.0,,90.13934291832719,102.57353277590357,97.27292346611642,5,1.0,,98.8366639529982,102.57353277590357,97.27292346611642,5,1.0,,98.8366639529982,94.63026090385873,85.93929108509623,2,1.0,,87.5032832469217,94.63026090385873,85.93929108509623,2,1.0,,87.5032832469217,102.0285386338713,90.1764156969113,8,1.0,,94.53710407399059,102.0285386338713,90.1764156969113,8,1.0,,94.53710407399059,100.43936898910029,103.68980464388886,5,1.0,,102.72090798069455,100.43936898910029,103.68980464388886,5,1.0,,102.72090798069455,101.3948175113365,96.72426246199885,12,1.0,,98.62643865458823,101.3948175113365,96.72426246199885,12,1.0,,98.62643865458823,100.83552160138198,100.27149093814316,14,1.0,,100.74389229403373,100.83552160138198,100.27149093814316,14,1.0,,100.74389229403373
2017-05-01,103.0427408098993,91.8097852664266,10,1.0,,95.21874631116442,103.0427408098993,91.8097852664266,10,1.0,,95.21874631116442,105.26178379788624,93.0260443013665,9,1.0,,97.50447485045972,105.26178379788624,93.0260443013665,9,1.0,,97.50447485045972,105.21953912116997,85.79690318761425,3,1.0,,93.39611901949402,105.21953912116997,85.79690318761425,3,1.0,,93.39611901949402,105.0542006502467,99.62539987748283,5,1.0,,101.22695831490836,105.0542006502467,99.62539987748283,5,1.0,,101.22695831490836,100.2110118717506,91.00749841457149,2,1.0,,92.66372587922204,100.2110118717506,91.00749841457149,2,1.0,,92.66372587922204,105.14227815344881,92.9284483443348,8,1.0,,97.4222176016666,105.14227815344881,92.9284483443348,8,1.0,,97.4222176016666,100.57742487054522,103.83232831285494,5,1.0,,102.86209988220519,100.57742487054522,103.83232831285494,5,1.0,,102.86209988220519,103.00198776741904,98.25740154628257,12,1.0,,100.18972840212668,103.00198776741904,98.25740154628257,12,1.0,,100.18972840212668,101.63124498588668,101.06276338729106,14,1.0,,101.53889260415548,101.63124498588668,101.06276338729106,14,1.0,,101.53889260415548
2017-06-01,101.66397750362044,90.58132451229915,10,1.0,,93.94467195666032,101.66397750362044,90.58132451229915,10,1.0,,93.94467195666032,104.587017691775,92.42971371095308,9,1.0,,96.8794359004302,104.587017691775,92.42971371095308,9,1.0,,96.8794359004302,104.58908995743414,85.28282960092551,3,1.0,,92.83651283205194,104.58908995743414,85.28282960092551,3,1.0,,92.83651283205194,104.39561535934597,99.00084776482765,5,1.0,,100.59236602467934,104.39561535934597,99.00084776482765,5,1.0,,100.59236602467934,97.84070057941467,88.8548796838538,2,1.0,,90.4719320659579,97.84070057941467,88.8548796838538,2,1.0,,90.4719320659579,104.49868126673874,92.35961474959447,8,1.0,,96.82587674767333,104.49868126673874,92.35961474959447,8,1.0,,96.82587674767333,100.61418928280403,103.87028250117105,5,1.0,,102.8996994195839,100.61418928280403,103.87028250117105,5,1.0,,102.8996994195839,102.73591478292879,98.00358469629411,12,1.0,,99.9309199982402,102.73591478292879,98.00358469629411,12,1.0,,99.9309199982402,101.50793943242165,100.94014755221095,14,1.0,,101.41569909853108,101.50793943242165,100.94014755221095,14,1.0,,101.41569909853108
2017-07-01,99.44211655351299,88.60167436792307,10,1.0,,91.89151602850744,99.44211655351299,88.60167436792307,10,1.0,,91.89151602850744,103.46516946904326,91.43827029529106,9,1.0,,95.84026272786254,103.46516946904326,91.43827029529106,9,1.0,,95.84026272786254,102.62643261541692,83.68246218466459,3,1.0,,91.09439743941148,102.62643261541692,83.68246218466459,3,1.0,,91.09439743941148,104.02489785584892,98.64928752926471,5,1.0,,100.23515417554975,104.02489785584892,98.64928752926471,5,1.0,,100.23515417554975,94.26591805798374,85.60840997383907,2,1.0,,87.16638049576075,94.26591805798374,85.60840997383907,2,1.0,,87.16638049576075,103.27992104552534,91.28243154365455,8,1.0,,95.69660386562659,103.27992104552534,91.28243154365455,8,1.0,,95.69660386562659,101.52863801120226,104.81432477223265,5,1.0,,103.83492038550865,101.52863801120226,104.81432477223265,5,1.0,,103.83492038550865,102.40755833011268,97.69035334480293,12,1.0,,99.6115286492012,102.40755833011268,97.69035334480293,12,1.0,,99.6115286492012,101.96429117867268,101.39394666250571,14,1.0,,101.87163615763862,101.96429117867268,101.39394666250571,14,1.0,,101.87163615763862
