target,candidate,horizon,window,model,origin,target_date,actual,prediction,error,actual_direction,predicted_direction,train_n
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-01-01,2021-02-01,-5.828220858895705,-7.90596373242213,2.077742873526425,1.0,1.0,60
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-01-01,2021-02-01,-5.828220858895705,-7.0941254232238835,1.2659045643281788,1.0,1.0,60
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-01-01,2021-02-01,-5.828220858895705,-6.233708746888284,0.40548788799257895,1.0,1.0,60
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-02-01,2021-03-01,-4.623115577889436,-4.405917419610627,-0.2171981582788094,1.0,1.0,61
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-02-01,2021-03-01,-4.623115577889436,-4.413770074812724,-0.20934550307671174,1.0,1.0,61
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-02-01,2021-03-01,-4.623115577889436,-3.231595734796387,-1.3915198430930493,1.0,1.0,61
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-03-01,2021-04-01,6.911928651059096,-3.5221825532428266,10.434111204301923,1.0,1.0,62
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-03-01,2021-04-01,6.911928651059096,-2.662891394559772,9.574820045618868,1.0,1.0,62
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-03-01,2021-04-01,6.911928651059096,-1.18328900361464,8.095217654673736,1.0,1.0,62
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-04-01,2021-05-01,-4.402515723270439,5.080146275199468,-9.482661998469908,-1.0,-1.0,63
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-04-01,2021-05-01,-4.402515723270439,6.370341717191343,-10.772857440461781,-1.0,-1.0,63
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-04-01,2021-05-01,-4.402515723270439,9.117836823418733,-13.520352546689171,-1.0,1.0,63
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-05-01,2021-06-01,1.031991744066052,-3.2505373886159514,4.282529132682003,1.0,1.0,64
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-05-01,2021-06-01,1.031991744066052,0.32169835010648473,0.7102933939595673,1.0,1.0,64
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-05-01,2021-06-01,1.031991744066052,1.504761904468169,-0.47277016040211706,1.0,1.0,64
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-06-01,2021-07-01,-6.827731092436973,0.6844535371793716,-7.512184629616344,-1.0,-1.0,65
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-06-01,2021-07-01,-6.827731092436973,3.749252160318694,-10.576983252755667,-1.0,1.0,65
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-06-01,2021-07-01,-6.827731092436973,4.640759500755589,-11.468490593192563,-1.0,1.0,65
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-07-01,2021-08-01,-6.834910620399581,-4.989739803672501,-1.8451708167270802,-1.0,1.0,66
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-07-01,2021-08-01,-6.834910620399581,-0.9063196345591598,-5.9285909858404215,-1.0,1.0,66
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-07-01,2021-08-01,-6.834910620399581,-0.9962309603302706,-5.83867966006931,-1.0,1.0,66
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-08-01,2021-09-01,-3.6420395421436047,-5.03708273341129,1.395043191267685,1.0,1.0,67
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-08-01,2021-09-01,-3.6420395421436047,-1.2888968373272012,-2.3531427048164035,1.0,1.0,67
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-08-01,2021-09-01,-3.6420395421436047,-1.3875975854877418,-2.254441956655863,1.0,1.0,67
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-09-01,2021-10-01,-4.20944558521561,-2.7468229597538785,-1.4626226254617314,-1.0,1.0,68
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-09-01,2021-10-01,-4.20944558521561,0.33179825704233057,-4.54124384225794,-1.0,1.0,68
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-09-01,2021-10-01,-4.20944558521561,0.2281120260199372,-4.4375576112355475,-1.0,1.0,68
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-10-01,2021-11-01,-1.2752391073326153,-3.172377223925018,1.8971381165924028,1.0,1.0,69
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-10-01,2021-11-01,-1.2752391073326153,0.38855649855101415,-1.6637956058836294,1.0,1.0,69
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-10-01,2021-11-01,-1.2752391073326153,0.4005752410909622,-1.6758143484235775,1.0,1.0,69
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-11-01,2021-12-01,-9.583333333333332,-1.0662349337973391,-8.517098399535993,-1.0,1.0,70
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-11-01,2021-12-01,-9.583333333333332,2.993590418970668,-12.576923752304001,-1.0,1.0,70
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-11-01,2021-12-01,-9.583333333333332,3.078569255239812,-12.661902588573144,-1.0,1.0,70
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-12-01,2022-01-01,-3.715846994535521,-7.0663436302410485,3.3504966357055275,1.0,1.0,71
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-12-01,2022-01-01,-3.715846994535521,-3.8324295759318137,0.11658258139629263,1.0,1.0,71
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-12-01,2022-01-01,-3.715846994535521,-3.641354999238892,-0.0744919952966292,1.0,1.0,71
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-01-01,2022-02-01,-4.668838219326821,-2.851149768357535,-1.8176884509692859,-1.0,1.0,72
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-01-01,2022-02-01,-4.668838219326821,-0.2865640812590331,-4.382274138067787,-1.0,1.0,72
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-01-01,2022-02-01,-4.668838219326821,-0.08510830001198588,-4.583729919314835,-1.0,1.0,72
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-02-01,2022-03-01,-8.008429926238158,-3.548456408331266,-4.459973517906892,-1.0,1.0,73
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-02-01,2022-03-01,-8.008429926238158,-0.7542383013174967,-7.2541916249206615,-1.0,1.0,73
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-02-01,2022-03-01,-8.008429926238158,-0.6415793103539955,-7.366850615884163,-1.0,1.0,73
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-03-01,2022-04-01,-8.342022940563087,-5.978397319485237,-2.3636256210778503,-1.0,1.0,74
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-03-01,2022-04-01,-8.342022940563087,-3.144916546067504,-5.197106394495583,-1.0,1.0,74
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-03-01,2022-04-01,-8.342022940563087,-3.2356226648069257,-5.106400275756162,-1.0,1.0,74
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-04-01,2022-05-01,-4.6052631578947345,-6.268992858244867,1.6637297003501326,1.0,1.0,75
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-04-01,2022-05-01,-4.6052631578947345,-3.5599525663880645,-1.04531059150667,1.0,1.0,75
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-04-01,2022-05-01,-4.6052631578947345,-3.8199804264633084,-0.7852827314314261,1.0,1.0,75
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-05-01,2022-06-01,-6.026557711950975,-3.5885242744641004,-2.4380334374868746,-1.0,1.0,76
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-05-01,2022-06-01,-6.026557711950975,-0.5623169919779596,-5.464240719973016,-1.0,1.0,76
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-05-01,2022-06-01,-6.026557711950975,-0.9896446343236873,-5.036913077627288,-1.0,1.0,76
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-06-01,2022-07-01,1.3528748590755368,-4.632581834329204,5.985456693404741,1.0,1.0,77
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-06-01,2022-07-01,1.3528748590755368,-2.1788339748166092,3.531708833892146,1.0,1.0,77
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-06-01,2022-07-01,1.3528748590755368,-2.9600284912713852,4.312903350346922,1.0,1.0,77
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-07-01,2022-08-01,-3.498871331828435,0.657850769853541,-4.156722101681976,-1.0,-1.0,78
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-07-01,2022-08-01,-3.498871331828435,3.396188094382561,-6.895059426210995,-1.0,1.0,78
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-07-01,2022-08-01,-3.498871331828435,2.857477402783756,-6.35634873461219,-1.0,1.0,78
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-08-01,2022-09-01,-6.155507559395234,-2.8007665377018265,-3.3547410216934077,-1.0,1.0,79
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-08-01,2022-09-01,-6.155507559395234,-1.0259691084278597,-5.129538450967375,-1.0,1.0,79
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-08-01,2022-09-01,-6.155507559395234,-2.0302623782005593,-4.125245181194675,-1.0,1.0,79
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-09-01,2022-10-01,1.6077170418006492,-4.711124494608086,6.318841536408735,1.0,1.0,80
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-09-01,2022-10-01,1.6077170418006492,-2.937357889223841,4.54507493102449,1.0,1.0,80
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-09-01,2022-10-01,1.6077170418006492,-4.191773802154207,5.799490843954856,1.0,1.0,80
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-10-01,2022-11-01,-5.81270182992466,0.7998513056004427,-6.612553135525103,-1.0,-1.0,81
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-10-01,2022-11-01,-5.81270182992466,2.6190531128512453,-8.431754942775905,-1.0,1.0,81
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-10-01,2022-11-01,-5.81270182992466,1.778263698656696,-7.590965528581356,-1.0,1.0,81
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-11-01,2022-12-01,-9.10138248847925,-4.429543467480294,-4.671839020998955,-1.0,1.0,82
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-11-01,2022-12-01,-9.10138248847925,-3.6621646046699765,-5.439217883809272,-1.0,1.0,82
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-11-01,2022-12-01,-9.10138248847925,-4.654143530883245,-4.447238957596004,-1.0,1.0,82
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-12-01,2023-01-01,-8.059023836549372,-6.793281230198077,-1.2657426063512949,1.0,1.0,83
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-12-01,2023-01-01,-8.059023836549372,-6.523734815690476,-1.5352890208588956,1.0,1.0,83
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-12-01,2023-01-01,-8.059023836549372,-7.289918596323503,-0.7691052402258691,1.0,1.0,83
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2023-01-01,2023-02-01,-2.3917995444191265,-6.094785650186011,3.7029861057668843,1.0,1.0,84
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2023-01-01,2023-02-01,-2.3917995444191265,-5.672798880844825,3.2809993364256984,1.0,1.0,84
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2023-01-01,2023-02-01,-2.3917995444191265,-6.069570168723855,3.6777706243047286,1.0,1.0,84
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2023-02-01,2023-03-01,-1.4891179839633395,-2.0910213460457108,0.6019033620823713,1.0,1.0,85
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2023-02-01,2023-03-01,-1.4891179839633395,-1.6727859452009013,0.1836679612375618,1.0,1.0,85
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2023-02-01,2023-03-01,-1.4891179839633395,-2.003237110040232,0.5141191260768925,1.0,1.0,85
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2023-03-01,2023-04-01,-1.8202502844141155,-1.458003828526341,-0.3622464558877745,-1.0,1.0,86
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2023-03-01,2023-04-01,-1.8202502844141155,-1.364463258270927,-0.45578702614318845,-1.0,1.0,86
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2023-03-01,2023-04-01,-1.8202502844141155,-1.940606339910473,0.12035605549635742,-1.0,-1.0,86
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2023-04-01,2023-05-01,4.367816091954024,-1.6917847028876156,6.05960079484164,1.0,1.0,87
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2023-04-01,2023-05-01,4.367816091954024,-2.0056460993167757,6.3734621912708,1.0,-1.0,87
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2023-04-01,2023-05-01,4.367816091954024,-2.4296545279725925,6.797470619926617,1.0,-1.0,87
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2023-05-01,2023-06-01,3.8043478260869623,2.666741127586399,1.1376066985005635,-1.0,-1.0,88
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2023-05-01,2023-06-01,3.8043478260869623,1.9790612843152622,1.8252865417717001,-1.0,-1.0,88
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2023-05-01,2023-06-01,3.8043478260869623,1.6900394030503767,2.1143084230365856,-1.0,-1.0,88
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2023-06-01,2023-07-01,-5.6729699666295925,2.2959453316091176,-7.96891529823871,-1.0,-1.0,89
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2023-06-01,2023-07-01,-5.6729699666295925,1.3915330799896837,-7.064503046619276,-1.0,-1.0,89
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2023-06-01,2023-07-01,-5.6729699666295925,1.0587971190230452,-6.7317670856526375,-1.0,-1.0,89
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2023-07-01,2023-08-01,0.7017543859649145,-4.340828660354807,5.042583046319722,1.0,1.0,90
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2023-07-01,2023-08-01,0.7017543859649145,-5.770007205905053,6.471761591869967,1.0,-1.0,90
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2023-07-01,2023-08-01,0.7017543859649145,-5.843304209350112,6.545058595315027,1.0,-1.0,90
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2023-08-01,2023-09-01,-0.34522439585732423,0.08099802373381249,-0.4262224195911367,-1.0,-1.0,91
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2023-08-01,2023-09-01,-0.34522439585732423,-0.8311021343986623,0.4858777385413381,-1.0,-1.0,91
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2023-08-01,2023-09-01,-0.34522439585732423,-0.6329424415144413,0.2877180456571171,-1.0,-1.0,91
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2023-09-01,2023-10-01,-6.0126582278481,-0.6382944676315163,-5.374363760216584,-1.0,-1.0,92
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2023-09-01,2023-10-01,-6.0126582278481,-1.58210293962096,-4.43055528822714,-1.0,-1.0,92
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2023-09-01,2023-10-01,-6.0126582278481,-1.387598808427278,-4.625059419420822,-1.0,-1.0,92
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2023-10-01,2023-11-01,-2.0571428571428574,-4.556996892156609,2.4998540350137515,1.0,1.0,93
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2023-10-01,2023-11-01,-2.0571428571428574,-5.375681776887785,3.318538919744928,1.0,1.0,93
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2023-10-01,2023-11-01,-2.0571428571428574,-5.204186921431293,3.1470440642884356,1.0,1.0,93
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2023-11-01,2023-12-01,7.731305449936632,-1.8356741448403757,9.566979594777008,1.0,1.0,94
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2023-11-01,2023-12-01,7.731305449936632,-2.5197866428751996,10.251092092811831,1.0,-1.0,94
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2023-11-01,2023-12-01,7.731305449936632,-2.524149819325264,10.255455269261896,1.0,-1.0,94
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2023-12-01,2024-01-01,6.543209876543199,4.901911143510733,1.6412987330324658,-1.0,-1.0,95
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2023-12-01,2024-01-01,6.543209876543199,4.4925981486784545,2.0506117278647444,-1.0,-1.0,95
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2023-12-01,2024-01-01,6.543209876543199,4.4423578269006025,2.1008520496425964,-1.0,-1.0,95
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2024-01-01,2024-02-01,-6.534422403733964,4.136238531776168,-10.670660935510131,-1.0,-1.0,96
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2024-01-01,2024-02-01,-6.534422403733964,3.7806386003826873,-10.31506100411665,-1.0,-1.0,96
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2024-01-01,2024-02-01,-6.534422403733964,3.120943277690334,-9.655365681424298,-1.0,-1.0,96
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2024-02-01,2024-03-01,-0.8139534883720989,-4.7965584738823575,3.9826049855102585,1.0,1.0,97
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2024-02-01,2024-03-01,-0.8139534883720989,-5.4469325864969775,4.632979098124879,1.0,1.0,97
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2024-02-01,2024-03-01,-0.8139534883720989,-6.528930873122874,5.714977384750775,1.0,1.0,97
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2024-03-01,2024-04-01,-7.184241019698733,-0.9535086976218806,-6.230732322076853,-1.0,-1.0,98
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2024-03-01,2024-04-01,-7.184241019698733,-1.46870559842615,-5.715535421272584,-1.0,-1.0,98
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2024-03-01,2024-04-01,-7.184241019698733,-2.3155177418537787,-4.868723277844955,-1.0,-1.0,98
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2024-04-01,2024-05-01,-5.286343612334798,-5.2254525025883565,-0.06089110974644196,1.0,1.0,99
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2024-04-01,2024-05-01,-5.286343612334798,-5.557837760996746,0.2714941486619473,1.0,1.0,99
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2024-04-01,2024-05-01,-5.286343612334798,-6.7914205832642,1.5050769709294016,1.0,1.0,99
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2024-05-01,2024-06-01,-12.460732984293198,-3.9724479553298395,-8.48828502896336,-1.0,1.0,100
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2024-05-01,2024-06-01,-12.460732984293198,-4.253464612275544,-8.207268372017655,-1.0,1.0,100
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2024-05-01,2024-06-01,-12.460732984293198,-5.536186682695643,-6.924546301597555,-1.0,-1.0,100
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2024-06-01,2024-07-01,-5.8962264150943415,-8.860460553275011,2.96423413818067,1.0,1.0,101
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2024-06-01,2024-07-01,-5.8962264150943415,-9.101199260851802,3.20497284575746,1.0,1.0,101
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2024-06-01,2024-07-01,-5.8962264150943415,-10.343381817891538,4.447155402797197,1.0,1.0,101
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2024-07-01,2024-08-01,-6.5040650406503975,-4.431375718953225,-2.0726893216971725,-1.0,1.0,102
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2024-07-01,2024-08-01,-6.5040650406503975,-4.560256078111715,-1.9438089625386823,-1.0,1.0,102
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2024-07-01,2024-08-01,-6.5040650406503975,-5.842744299866835,-0.6613207407835624,-1.0,1.0,102
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2024-08-01,2024-09-01,-3.3487297921477976,-4.8606838315673855,1.5119540394195878,1.0,1.0,103
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2024-08-01,2024-09-01,-3.3487297921477976,-5.012504802623376,1.663775010475578,1.0,1.0,103
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2024-08-01,2024-09-01,-3.3487297921477976,-6.150558248601862,2.8018284564540643,1.0,1.0,103
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2024-09-01,2024-10-01,-6.958473625140282,-2.7540869706563917,-4.204386654483891,-1.0,1.0,104
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2024-09-01,2024-10-01,-6.958473625140282,-3.29044827247847,-3.6680253526618123,-1.0,1.0,104
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2024-09-01,2024-10-01,-6.958473625140282,-4.437010079505761,-2.5214635456345214,-1.0,-1.0,104
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2024-10-01,2024-11-01,-6.301050175029177,-5.1867107830720744,-1.1143393919571025,1.0,1.0,105
