target,candidate,horizon,window,evaluation_period,model,benchmark,n_forecasts,mae,rmse,bias,benchmark_mae,benchmark_rmse,mae_ratio,rmse_ratio,rmse_ratio_lower_90,rmse_ratio_upper_90,rmse_ratio_bootstrap_block,rmse_ratio_bootstrap_draws,direction_accuracy,dm_loss_gain_z,dm_two_sided_p,clark_west_z,clark_west_one_sided_p,clark_west_fdr_q
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,full,a1_ardl_ridge,a0_controls_ols,109,4.399620100087669,5.322788442707594,-1.8048051159309328,4.193513724042485,5.688229538754221,1.0491488497732877,0.9357548612346149,0.8335670413558365,1.090483248497576,12,2000,0.6330275229357798,0.7353972699510343,0.46209758402486467,3.198156572170459,0.0006915458181542092,0.0006915458181542092
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,pre_2020,a1_ardl_ols,a0_controls_ols,36,5.9906080469230245,6.826807879002933,-5.537648561355272,4.918529808952357,6.692465408489406,1.2179672137026285,1.020073689188309,0.6435115167317904,1.9981402140742661,12,2000,0.6111111111111112,-0.07707486159676397,0.9385639910386296,2.0237727313562326,0.021496770579090732,0.021496770579090732
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,pre_2020,a1_ardl_ridge,a0_controls_ridge,36,6.003379020655259,6.6286678030320605,-2.947569640992783,4.7574870153583975,5.944929778081461,1.261880274454728,1.1150119598504753,0.9795976647090476,1.5083596092623546,12,2000,0.6388888888888888,-1.1859397173653816,0.23564610678153286,0.2651262468513108,0.3954561042754532,0.3954561042754532
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,pre_2020,a1_ardl_ridge,a0_controls_ols,36,6.003379020655259,6.6286678030320605,-2.947569640992783,4.918529808952357,6.692465408489406,1.220563715956003,0.9904672491281885,0.8507630047211164,1.4282115766658836,12,2000,0.6388888888888888,0.06816237201556583,0.945656380058911,2.4261924087828715,0.007629089206308377,0.007629089206308377
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,pandemic_2020_2022,a1_ardl_ols,a0_controls_ols,36,5.523186721714734,6.461318501782226,1.7388382856075408,5.341814681777415,6.617259011188305,1.0339532632152206,0.9764342745021135,0.808860206127206,1.1840151658389597,12,2000,0.4722222222222222,0.236543018435194,0.813011330307675,1.4125498321476595,0.07889406437061708,0.07889406437061708
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,pandemic_2020_2022,a1_ardl_ridge,a0_controls_ridge,36,4.589563791480845,5.537361264437274,-1.4171307944901832,5.236291557345165,6.175396540018136,0.8764912612711323,0.8966810841301879,0.8056938857653642,1.0311141807100859,12,2000,0.6388888888888888,1.2799957099566661,0.200546644699219,1.5583931790416385,0.05957003628238724,0.05957003628238724
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,pandemic_2020_2022,a1_ardl_ridge,a0_controls_ols,36,4.589563791480845,5.537361264437274,-1.4171307944901832,5.341814681777415,6.617259011188305,0.8591769023993417,0.8368058821749057,0.7182229833274056,1.102657809539216,12,2000,0.6388888888888888,1.3516146192439273,0.1764986311361909,1.9859214509528915,0.023521023232136343,0.023521023232136343
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,post_2022,a1_ardl_ols,a0_controls_ols,37,4.102456422588695,4.950042752520517,-2.5283734939973423,2.370826871739432,3.0225260769953604,1.7303905533932127,1.6377171367339423,1.4133847996663806,2.103794765223498,12,2000,0.5135135135135135,-3.0235929667223966,0.0024979226729870342,-1.0426347472477993,0.8514412550795493,0.8514412550795493
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,post_2022,a1_ardl_ridge,a0_controls_ridge,37,2.654395937098817,3.298396554200379,-1.0701227556509436,2.631325498392603,3.3430691430826776,1.0087676111223438,0.9866372524855691,0.8021272384347437,1.2649557067147261,12,2000,0.6216216216216216,0.11344204772813857,0.9096801055807766,0.7643602193039638,0.2223263041066237,0.2223263041066237
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,post_2022,a1_ardl_ridge,a0_controls_ols,37,2.654395937098817,3.298396554200379,-1.0701227556509436,2.370826871739432,3.0225260769953604,1.1196076646251845,1.091271496151741,0.8072029177517775,1.5802046982527,12,2000,0.6216216216216216,-0.4290620456301814,0.6678780722224493,1.3205581082056603,0.09332437437596347,0.09332437437596347
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,ex_pandemic,a1_ardl_ols,a0_controls_ols,73,5.033599689383706,5.950019189241864,-4.0123995546122115,3.6272283202279976,5.168962854773566,1.3877261768477007,1.1511050391370075,0.7851796927358821,1.982892590666831,12,2000,0.5616438356164384,-0.7302259471533232,0.4652520847059318,1.641790263365577,0.05031673878950342,0.05031673878950342
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,ex_pandemic,a1_ardl_ridge,a0_controls_ridge,73,4.305949238578705,5.213721437996134,-1.995986973079796,3.679843506759297,4.805583168919645,1.1701446625839793,1.0849300188406152,0.9588352396419452,1.3090848588802197,12,2000,0.6301369863013698,-1.0406012672269938,0.29806064284858635,0.5901337203582985,0.27755050169263795,0.27755050169263795
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,ex_pandemic,a1_ardl_ridge,a0_controls_ols,73,4.305949238578705,5.213721437996134,-1.995986973079796,3.6272283202279976,5.168962854773566,1.1871183334574442,1.0086591032824377,0.8717549018000901,1.3363413470544352,12,2000,0.6301369863013698,-0.072574730977976,0.94214453543889,2.5119126731338253,0.006003939942790279,0.006003939942790279
