origin,scenario,scenario_label,target,target_label,target_group,horizon,baseline_forecast,scenario_forecast,incremental_annual_inflation_pp,approx_standard_error,approx_lower_90,approx_upper_90,model,model_n,weight_year,basket_weight_per_1000,core_cpi_weight_per_1000,headline_cpi_contribution_pp,core_cpi_impact_pp,headline_cpi_lower_90_pp,headline_cpi_upper_90_pp,core_cpi_lower_90_pp,core_cpi_upper_90_pp
2026-07-01,intensifying,Intensifying pressure,historical_ex_games_12m_pct,Technology CPI ex-games,basket,5,2.4058305450515443,9.509648367014147,7.103817821962603,1.9743122024391366,3.9147195300072077,10.543578210849175,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,0.09089050750488271,0.11434521532909601,0.05008727049863022,0.13490086577653085,0.06301251789252996,0.16971264622403215
2026-07-01,intensifying,Intensifying pressure,historical_ex_games_12m_pct,Technology CPI ex-games,basket,6,2.4830459993707,12.2541158245937,9.771069825223,2.7490322170901287,5.459643527609385,14.64725330174972,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,0.1250169299857982,0.1572781159599166,0.06985395507835103,0.18740574709456695,0.08788008510783105,0.23576665037641237
2026-07-01,intensifying,Intensifying pressure,historical_ex_games_12m_pct,Technology CPI ex-games,basket,7,2.4698216561946973,14.913133632323355,12.443311976128658,3.5582205697104827,6.963644270506685,18.662387327012876,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,0.1592071994097757,0.2002913395271246,0.08909704298342483,0.23877778089419893,0.11208893915107841,0.30039547056863053
2026-07-01,intensifying,Intensifying pressure,historical_ex_games_12m_pct,Technology CPI ex-games,basket,8,2.376823462615463,17.6118459544983,15.235022491882837,4.4545274927001675,8.426464121480745,23.069136190037508,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,0.19492601877464416,0.24522756228237277,0.10781323784869752,0.2951603698970539,0.13563493301513468,0.3713278424667303
2026-07-01,intensifying,Intensifying pressure,historical_ex_games_12m_pct,Technology CPI ex-games,basket,9,2.2151981255360518,20.279462575525084,18.064264449989032,5.414784453208024,9.893383793266313,27.981608769716257,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,0.23112503793182967,0.2907679025649715,0.12658188828132516,0.35801349156501155,0.1592469188436883,0.45040049734042437
2026-07-01,intensifying,Intensifying pressure,historical_ex_games_12m_pct,Technology CPI ex-games,basket,10,1.994092257170929,22.938865044753513,20.944772787582583,6.456534532465592,11.355731268597264,33.100451560968324,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,0.2679799899080041,0.3371334421064111,0.14529203928919454,0.4235070375419653,0.18278530920551786,0.5327949499954336
2026-07-01,intensifying,Intensifying pressure,historical_ex_games_12m_pct,Technology CPI ex-games,basket,11,1.7216627140116048,25.58278177524146,23.861119061229857,7.578193354544301,12.816314114759718,38.173376706694064,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,0.3052934739408115,0.3840758399820193,0.16397961257270466,0.48841308561146785,0.206295295558784,0.6144502982425454
2026-07-01,intensifying,Intensifying pressure,historical_ex_games_12m_pct,Technology CPI ex-games,basket,12,1.4049518695022014,28.21364689688499,26.808695027382786,8.787411018899357,14.26238740904783,42.92497895928597,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,0.34300652939735177,0.43152092050007634,0.18248154194380337,0.5492079357924803,0.22957173174579015,0.6909335353338836
2026-07-01,sustained,Sustained pressure,historical_ex_games_12m_pct,Technology CPI ex-games,basket,0,-0.0717122424429228,-0.0717122424429228,0.0,0.0,0.0,0.0,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,sustained,Sustained pressure,historical_ex_games_12m_pct,Technology CPI ex-games,basket,1,0.9407247507519245,1.1432990885807297,0.20257433782880518,0.06408072824501213,0.1052524353892608,0.3104946390787779,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,0.0025918576227844307,0.0032606982413837175,0.001346662809831436,0.003972654709157332,0.0016941752576041988,0.004997816280455244
2026-07-01,sustained,Sustained pressure,historical_ex_games_12m_pct,Technology CPI ex-games,basket,2,1.4559922857930752,1.9966732451138733,0.5406809593207982,0.1500919690169123,0.28717360945628034,0.7895584453685772,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,0.006917796602125884,0.008702965400765079,0.003674271463549324,0.010102084485112798,0.0046224338845784335,0.01270897321880273
2026-07-01,sustained,Sustained pressure,historical_ex_games_12m_pct,Technology CPI ex-games,basket,3,1.9237073880019349,2.9600440831267223,1.0363366951247874,0.2856510861673599,0.5592876540782371,1.5079205703734142,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,0.013259513479443605,0.01668119109011005,0.007155861818869412,0.019293240529699683,0.009002464426771113,0.024271948780196215
2026-07-01,sustained,Sustained pressure,historical_ex_games_12m_pct,Technology CPI ex-games,basket,4,2.2196690430633037,3.881627180310984,1.6619581372476802,0.45804166617625836,0.9069432012902504,2.4414505324777416,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,0.021264089582829167,0.026751384373061942,0.011603975483228236,0.03123738298283971,0.014598434002934835,0.03929833138293747
2026-07-01,sustained,Sustained pressure,historical_ex_games_12m_pct,Technology CPI ex-games,basket,5,2.4058305450515443,4.810314349048268,2.4044838039967233,0.6685027116320766,1.3244602341031355,3.5692375232448788,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,0.030764408478616473,0.038703303662053934,0.016945938911255974,0.04566696641490892,0.02131891532960334,0.057451534285457004
2026-07-01,sustained,Sustained pressure,historical_ex_games_12m_pct,Technology CPI ex-games,basket,6,2.4830459993707,5.7304001764237835,3.2473541770530834,0.9149682191060015,1.8118974515762096,4.861921206024478,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,0.041548597753723375,0.05227040190656074,0.02318250313393697,0.06220633706260078,0.029164853244713834,0.07825896456651753
2026-07-01,sustained,Sustained pressure,historical_ex_games_12m_pct,Technology CPI ex-games,basket,7,2.4698216561946973,6.646972726892242,4.177151070697545,1.197395572915098,2.328448705026273,6.278583681082711,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,0.053444977089146806,0.06723669590236138,0.029791569801329153,0.08033196676598085,0.03747941955040547,0.10106199524931037
2026-07-01,sustained,Sustained pressure,historical_ex_games_12m_pct,Technology CPI ex-games,basket,8,2.376823462615463,7.558426541515841,5.181603078900378,1.515421294152159,2.86548384037222,7.841264425282835,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,0.06629653875329876,0.08340466136040074,0.036662719544026404,0.10032584181572377,0.04612370065803348,0.1262153804661668
2026-07-01,sustained,Sustained pressure,historical_ex_games_12m_pct,Technology CPI ex-games,basket,9,2.2151981255360518,8.465310618891596,6.2501124933555445,1.8694180313656745,3.4265022970629984,9.646398270958155,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,0.07996768930748685,0.10060371433995584,0.043840726290002234,0.1234218073176012,0.055154024610820494,0.15527136465025418
2026-07-01,sustained,Sustained pressure,historical_ex_games_12m_pct,Technology CPI ex-games,basket,10,1.994092257170929,9.367480278466994,7.373388021296065,2.2599973415369172,4.006184614440318,11.622586763993914,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,0.09433955037727462,0.1186842993627257,0.05125752966791809,0.1487063486105965,0.06448476774981987,0.18708069653774145
2026-07-01,sustained,Sustained pressure,historical_ex_games_12m_pct,Technology CPI ex-games,basket,11,1.7216627140116048,10.265013967736518,8.543351253724914,2.688191724120191,4.604014478490733,13.673990866427577,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,0.10930876195090877,0.13751638389698845,0.058906523646497524,0.17495324353959427,0.07410761932741325,0.22010072178311904
2026-07-01,sustained,Sustained pressure,historical_ex_games_12m_pct,Technology CPI ex-games,basket,12,1.4049518695022014,11.157918145707164,9.752966276204962,3.155323269015625,5.21309758464388,15.566404951146021,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,0.124785302317532,0.1569867157209791,0.06669949835648459,0.19916592478793285,0.08391160651738246,0.25056159527848715
2026-07-01,retrenchment,Cyclical retrenchment,historical_ex_games_12m_pct,Technology CPI ex-games,basket,0,-0.0717122424429228,-0.0717122424429228,0.0,0.0,0.0,0.0,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,retrenchment,Cyclical retrenchment,historical_ex_games_12m_pct,Technology CPI ex-games,basket,1,0.9407247507519245,0.8054375591266958,-0.13528719162522873,0.04279565642166167,-0.20736065676372067,-0.07029175831522436,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,-0.0017309455019681515,-0.002177623841905006,-0.0026530966590291,-0.0008993549309399694,-0.0033377402887676743,-0.001131437551166612
