method,target,candidate,period,lead_months,correlation,common_sample_correlation,circular_shift_p,familywise_p_0_18,search_max_lead,n,ar_lags
prewhitened_ar,headline_12m_pct,oecd_asia_c26_targeted_gbp_12m_pct,post_2022,4,0.039785828184692576,0.5795702628113912,0.5,1.0,18,21,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_targeted_gbp_12m_pct,post_2022,5,0.48365353975232905,0.6634935416832336,0.5,1.0,18,20,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_targeted_gbp_12m_pct,post_2022,6,-0.4448656117707659,-0.6255699630036887,0.5,1.0,18,19,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_targeted_gbp_12m_pct,post_2022,7,-0.21802674878721445,0.2527371328137134,0.5,1.0,18,18,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_targeted_gbp_12m_pct,post_2022,8,0.1927968698855436,0.6778255854232019,1.0,1.0,18,17,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_targeted_gbp_12m_pct,post_2022,9,-0.14539967817817398,0.14153927795045074,0.5,1.0,18,16,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_targeted_gbp_12m_pct,post_2022,10,-0.17617229349138797,0.29097975197272563,1.0,1.0,18,15,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_targeted_gbp_12m_pct,post_2022,11,0.11287022349082229,-0.05342424499492273,1.0,1.0,18,14,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_targeted_gbp_12m_pct,post_2022,12,0.05500966686205135,0.23665164252481563,1.0,1.0,18,13,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_targeted_gbp_12m_pct,post_2022,13,0.3696926788445355,0.15287404401144808,1.0,1.0,18,12,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_targeted_gbp_12m_pct,post_2022,14,0.06953655448271737,0.16408664058214256,1.0,1.0,18,11,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_targeted_gbp_12m_pct,post_2022,15,0.24660880976277352,-0.21350210248402404,1.0,1.0,18,10,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_targeted_gbp_12m_pct,post_2022,16,0.04808916169245111,0.18915405655869455,1.0,1.0,18,9,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_targeted_gbp_12m_pct,post_2022,17,0.012074233504489168,-0.17449601199258805,0.5,1.0,18,8,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_targeted_gbp_12m_pct,post_2022,18,-0.38109167049518977,-0.38109167049518977,0.5,1.0,18,7,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,full,0,0.0639937298611371,0.06614867860266994,0.5625,1.0,18,105,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,full,1,0.06298381659053921,-0.011485534689008245,0.890625,1.0,18,104,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,full,2,-0.06566669115614547,-0.09540046837670874,0.375,1.0,18,103,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,full,3,0.07736220378630979,0.07058089526982497,0.484375,1.0,18,102,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,full,4,-0.05062623454731961,-0.011197170436943885,0.890625,1.0,18,101,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,full,5,0.02410862425268187,0.04194697358574944,0.734375,1.0,18,100,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,full,6,-0.25278419998129004,-0.3101428354817069,0.015625,0.015625,18,99,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,full,7,0.04846253756251376,0.025431322706739253,0.796875,1.0,18,98,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,full,8,0.12992437261019826,0.1205786810024827,0.28125,1.0,18,97,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,full,9,0.1624592211980056,0.15349453024802287,0.171875,1.0,18,96,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,full,10,0.007050603865525016,-0.014174020935635594,0.875,1.0,18,95,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,full,11,0.2092599457527492,0.22994230112187297,0.03125,0.53125,18,94,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,full,12,0.08002617663550882,0.060120925258727385,0.640625,1.0,18,93,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,full,13,-0.10900281625925777,-0.10874247891157286,0.265625,1.0,18,92,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,full,14,-0.049601468206214736,-0.04376863012522734,0.71875,1.0,18,91,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,full,15,-0.06602420119233186,-0.07914472336158752,0.453125,1.0,18,90,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,full,16,-0.05574539450096425,-0.04989748958867597,0.6875,1.0,18,89,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,full,17,0.10869312441132707,0.11387351893236872,0.265625,1.0,18,88,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,full,18,0.14927632696325208,0.14927632696325208,0.109375,1.0,18,87,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pre_2020,0,0.07792235665992239,0.0399643919852898,1.0,1.0,18,36,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pre_2020,1,-0.036271484383880094,-0.2900561087467342,0.5,1.0,18,35,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pre_2020,2,-0.2663056874545382,-0.16649002322351766,1.0,1.0,18,34,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pre_2020,3,0.33071821525208467,0.3367606853406973,0.5,1.0,18,33,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pre_2020,4,-0.19167421235323656,-0.11873793141937468,0.5,1.0,18,32,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pre_2020,5,0.2589963748861,0.25680911849986243,1.0,1.0,18,31,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pre_2020,6,-0.06105725233829999,-0.1340105132214525,0.5,1.0,18,30,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pre_2020,7,0.16908706012306693,0.17558918604298146,0.5,1.0,18,29,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pre_2020,8,0.022487125548497487,0.052057021992881626,1.0,1.0,18,28,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pre_2020,9,-0.08053788709998075,-0.021917088408481417,1.0,1.0,18,27,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pre_2020,10,-0.09512574848555824,-0.2569330150849022,0.5,1.0,18,26,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pre_2020,11,0.11357916356706774,0.1337903654534715,0.5,1.0,18,25,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pre_2020,12,-0.005923440744771636,0.01892759580413818,1.0,1.0,18,24,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pre_2020,13,-0.23577699855724205,-0.2713181981148046,0.5,1.0,18,23,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pre_2020,14,0.1621526641544737,0.15143711301191,1.0,1.0,18,22,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pre_2020,15,-0.188573599919584,-0.1768638078847602,0.5,1.0,18,21,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pre_2020,16,0.02087463916546335,0.032258102450874064,1.0,1.0,18,20,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pre_2020,17,0.09184971561716651,0.10826355850843018,0.5,1.0,18,19,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pre_2020,18,0.025112960983341596,0.025112960983341596,1.0,1.0,18,18,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pandemic_2020_2022,0,0.03775393091138733,-0.18592100744509393,1.0,1.0,18,36,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pandemic_2020_2022,1,0.10104740730558077,0.0471322277169529,0.5,1.0,18,35,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pandemic_2020_2022,2,-0.11062480630633072,0.23040354193609855,1.0,1.0,18,34,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pandemic_2020_2022,3,-0.11977610072199106,0.1413909947103537,0.5,1.0,18,33,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pandemic_2020_2022,4,0.04587940857080594,0.008100399600461728,1.0,1.0,18,32,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pandemic_2020_2022,5,-0.0922331855615255,-0.050591175067850935,1.0,1.0,18,31,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pandemic_2020_2022,6,-0.44170321621720876,-0.45219608731395283,0.5,1.0,18,30,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pandemic_2020_2022,7,-0.3476772962430039,-0.327843579817637,0.5,1.0,18,29,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pandemic_2020_2022,8,0.19480587051054202,0.27504049819089105,1.0,1.0,18,28,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pandemic_2020_2022,9,0.018264035735950812,0.1664688451163272,0.5,1.0,18,27,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pandemic_2020_2022,10,0.2725917700184148,0.349329972516605,0.5,1.0,18,26,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pandemic_2020_2022,11,0.28041966189320666,0.3914336250956976,0.5,1.0,18,25,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pandemic_2020_2022,12,-0.08653990263494536,0.0851604791566059,1.0,1.0,18,24,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pandemic_2020_2022,13,-0.43059713120684606,-0.42835961087002417,0.5,1.0,18,23,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pandemic_2020_2022,14,-0.09648815038424786,-0.14295648815128822,1.0,1.0,18,22,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pandemic_2020_2022,15,-0.08490148366115649,-0.044244521782732096,1.0,1.0,18,21,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pandemic_2020_2022,16,-0.35916616311599653,-0.31065464157372186,0.5,1.0,18,20,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pandemic_2020_2022,17,0.3357155390270593,0.368144766850236,0.5,1.0,18,19,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,pandemic_2020_2022,18,0.22567647141663907,0.22567647141663907,0.5,1.0,18,18,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,post_2022,0,0.029450309842649795,0.007458346875300594,1.0,1.0,18,33,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,post_2022,1,0.09008857359066985,-0.310552635517788,0.5,1.0,18,32,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,post_2022,2,0.11277319925900219,0.12243875024619873,1.0,1.0,18,31,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,post_2022,3,0.07997591525243904,0.08241436554430731,1.0,1.0,18,30,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,post_2022,4,-0.13684604462208705,0.11605630435718711,1.0,1.0,18,29,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,post_2022,5,-0.07329804423607715,0.07380460553947392,0.5,1.0,18,28,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,post_2022,6,-0.2504143292904518,-0.5850119842674252,0.5,1.0,18,27,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,post_2022,7,0.2417571269167195,0.3169512651842095,0.5,1.0,18,26,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,post_2022,8,0.02772661121072332,-0.0885772825691326,1.0,1.0,18,25,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,post_2022,9,0.33899653870754637,0.45785106856653274,1.0,1.0,18,24,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,post_2022,10,-0.09567430792314185,-0.24883511536042904,1.0,1.0,18,23,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,post_2022,11,0.14936345006255417,0.38326197619914615,0.5,1.0,18,22,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,post_2022,12,0.07684375734823368,0.033081541261765685,1.0,1.0,18,21,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,post_2022,13,0.29492578698160515,0.42081518827912434,0.5,1.0,18,20,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,post_2022,14,-0.31929985623144214,-0.3014802654878756,0.5,1.0,18,19,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,post_2022,15,0.12779638711643368,0.04527510559449638,1.0,1.0,18,18,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,post_2022,16,-0.37994707168498104,-0.3670123433970377,0.5,1.0,18,17,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,post_2022,17,-0.12524979610714748,-0.12608530095783196,0.5,1.0,18,16,12
prewhitened_ar,headline_12m_pct,oecd_asia_c26_bls_gbp_12m_pct,post_2022,18,0.2224981441180947,0.2224981441180947,0.5,1.0,18,15,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,full,0,0.06279942317926375,0.06406101139329179,0.5625,1.0,18,105,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,full,1,0.06795696783362216,-0.006864527776632878,0.953125,1.0,18,104,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,full,2,-0.06424925870394067,-0.0951208650208376,0.375,1.0,18,103,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,full,3,0.07621158827441538,0.06898377847996622,0.515625,1.0,18,102,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,full,4,-0.05608280420321007,-0.019125742167136688,0.859375,1.0,18,101,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,full,5,0.025878591757577722,0.04443533665753049,0.71875,1.0,18,100,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,full,6,-0.2549782245202686,-0.31333659991378127,0.015625,0.015625,18,99,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,full,7,0.042184102470811946,0.015311470423487489,0.890625,1.0,18,98,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,full,8,0.14096645152456053,0.13072966381298484,0.203125,1.0,18,97,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,full,9,0.1668447451348214,0.15939186744705752,0.15625,1.0,18,96,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,full,10,0.012447180235938533,-0.0059788408552934975,0.96875,1.0,18,95,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,full,11,0.2047590328183618,0.22536788920044276,0.046875,0.6875,18,94,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,full,12,0.08474113667022218,0.06653071836195493,0.59375,1.0,18,93,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,full,13,-0.10255991449513281,-0.10228684676117564,0.28125,1.0,18,92,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,full,14,-0.05166746446461373,-0.04563906723384464,0.703125,1.0,18,91,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,full,15,-0.07835255277697464,-0.09003667526291517,0.375,1.0,18,90,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,full,16,-0.058047484317721755,-0.05209306115004084,0.65625,1.0,18,89,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,full,17,0.1020919440140776,0.10699695756057595,0.28125,1.0,18,88,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,full,18,0.14001395381637016,0.14001395381637016,0.15625,1.0,18,87,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pre_2020,0,0.08188454582368773,0.03804107016766327,1.0,1.0,18,36,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pre_2020,1,-0.037652870166709075,-0.2858888133166475,0.5,1.0,18,35,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pre_2020,2,-0.27168128121924734,-0.17214307934292863,1.0,1.0,18,34,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pre_2020,3,0.3347042633993469,0.3346295559693004,0.5,1.0,18,33,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pre_2020,4,-0.18220615281798366,-0.10684759840858357,0.5,1.0,18,32,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pre_2020,5,0.26428081415870014,0.26479980855302915,1.0,1.0,18,31,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pre_2020,6,-0.07891612437128888,-0.15639918057404392,0.5,1.0,18,30,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pre_2020,7,0.14505903515145463,0.15540519510678158,1.0,1.0,18,29,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pre_2020,8,0.03479840383934422,0.0682528820836848,1.0,1.0,18,28,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pre_2020,9,-0.06310687809146848,0.007805514660481596,1.0,1.0,18,27,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pre_2020,10,-0.08738734342016599,-0.2619090359755799,0.5,1.0,18,26,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pre_2020,11,0.09354417104564784,0.12226524124265392,0.5,1.0,18,25,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pre_2020,12,-0.021447918369347337,0.012072199710438478,1.0,1.0,18,24,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pre_2020,13,-0.21805630871782003,-0.2535573934667406,0.5,1.0,18,23,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pre_2020,14,0.15966474794476648,0.15198196969774,1.0,1.0,18,22,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pre_2020,15,-0.20680188973757313,-0.18832211763355436,0.5,1.0,18,21,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pre_2020,16,-0.005081399681408345,0.0061410563805647895,1.0,1.0,18,20,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pre_2020,17,0.09710164682551395,0.11266662202991252,0.5,1.0,18,19,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pre_2020,18,0.035164609671692014,0.035164609671692014,1.0,1.0,18,18,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pandemic_2020_2022,0,0.03601607247655878,-0.18327663393269727,1.0,1.0,18,36,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pandemic_2020_2022,1,0.10436811669359197,0.05092282050102072,0.5,1.0,18,35,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pandemic_2020_2022,2,-0.0990526546285391,0.24538429706422074,1.0,1.0,18,34,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pandemic_2020_2022,3,-0.12041538984701333,0.14936215217802065,0.5,1.0,18,33,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pandemic_2020_2022,4,0.03409993871020676,-0.001929575470489246,1.0,1.0,18,32,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pandemic_2020_2022,5,-0.09989787525204874,-0.05778494434447281,1.0,1.0,18,31,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pandemic_2020_2022,6,-0.44308798758971124,-0.4489579319395961,0.5,1.0,18,30,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pandemic_2020_2022,7,-0.3580684091878619,-0.3506536817571795,0.5,1.0,18,29,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pandemic_2020_2022,8,0.1978413665513711,0.26172072099653815,1.0,1.0,18,28,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pandemic_2020_2022,9,0.01957396464492798,0.16285135755210106,0.5,1.0,18,27,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pandemic_2020_2022,10,0.2879978963655287,0.3618802206746607,0.5,1.0,18,26,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pandemic_2020_2022,11,0.27750538725737117,0.3724073885728217,0.5,1.0,18,25,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pandemic_2020_2022,12,-0.06081342410192726,0.10151612784849479,1.0,1.0,18,24,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pandemic_2020_2022,13,-0.4173357168184652,-0.4194341857876275,0.5,1.0,18,23,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pandemic_2020_2022,14,-0.09713543935257976,-0.14781555676359606,1.0,1.0,18,22,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pandemic_2020_2022,15,-0.09027614250736161,-0.052523834158749,1.0,1.0,18,21,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pandemic_2020_2022,16,-0.34227994314649485,-0.29321115809007736,0.5,1.0,18,20,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pandemic_2020_2022,17,0.3383291629838442,0.3699290586079977,0.5,1.0,18,19,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,pandemic_2020_2022,18,0.2119186778808335,0.2119186778808335,0.5,1.0,18,18,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,post_2022,0,0.02035432809312985,-0.02304945831008661,1.0,1.0,18,33,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,post_2022,1,0.1013945446315801,-0.3062032984187528,0.5,1.0,18,32,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,post_2022,2,0.10608336123171709,0.09843021873790439,1.0,1.0,18,31,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,post_2022,3,0.07175231712273078,0.0654671239935669,1.0,1.0,18,30,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,post_2022,4,-0.15558301577204614,0.07658009949121891,1.0,1.0,18,29,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,post_2022,5,-0.06670657476880762,0.0948992281716768,0.5,1.0,18,28,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,post_2022,6,-0.24110315079965638,-0.5803646276215614,0.5,1.0,18,27,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,post_2022,7,0.2567407319093506,0.3213617782979754,0.5,1.0,18,26,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,post_2022,8,0.028542666252577863,-0.10471231236792644,0.5,1.0,18,25,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,post_2022,9,0.35171704084814437,0.48641369417105723,1.0,1.0,18,24,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,post_2022,10,-0.10475013389126953,-0.25041877127115414,1.0,1.0,18,23,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,post_2022,11,0.15988872360491055,0.40187624051528065,0.5,1.0,18,22,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,post_2022,12,0.0833661122573961,0.046869945919448174,1.0,1.0,18,21,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,post_2022,13,0.31011241028121256,0.43177448635631643,0.5,1.0,18,20,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,post_2022,14,-0.31282872212918905,-0.294082468900847,0.5,1.0,18,19,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,post_2022,15,0.09560194266131682,0.012681353091685613,1.0,1.0,18,18,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,post_2022,16,-0.37427128038938573,-0.3582042190943976,0.5,1.0,18,17,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,post_2022,17,-0.13707657022956501,-0.13831293377595558,0.5,1.0,18,16,12
prewhitened_ar,headline_12m_pct,fred_china_computer_electronics_gbp_12m_pct,post_2022,18,0.2219515101060473,0.2219515101060473,0.5,1.0,18,15,12
prewhitened_ar,headline_12m_pct,fred_japan_computer_electronics_gbp_12m_pct,full,0,0.09637082697517568,0.07547113016953216,0.5,1.0,18,105,12
prewhitened_ar,headline_12m_pct,fred_japan_computer_electronics_gbp_12m_pct,full,1,0.04354970009908653,-0.02369151002957636,0.8125,1.0,18,104,12
prewhitened_ar,headline_12m_pct,fred_japan_computer_electronics_gbp_12m_pct,full,2,-0.09559896409085504,-0.11656162871774431,0.3125,1.0,18,103,12
prewhitened_ar,headline_12m_pct,fred_japan_computer_electronics_gbp_12m_pct,full,3,0.09465257516567331,0.08971869017886425,0.40625,1.0,18,102,12
