target,candidate,horizon,window,model,origin,target_date,actual,prediction,error,actual_direction,predicted_direction,train_n
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2020-01-01,2020-02-01,2.123893805309729,0.4774146562352469,1.646479149074482,1.0,1.0,60
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2020-01-01,2020-02-01,2.123893805309729,0.522689097622231,1.601204707687498,1.0,1.0,60
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2020-01-01,2020-02-01,2.123893805309729,0.38664537382067155,1.7372484314890575,1.0,1.0,60
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2020-02-01,2020-03-01,5.813953488372103,2.1841258446373004,3.629827643734803,1.0,1.0,61
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2020-02-01,2020-03-01,5.813953488372103,2.2834398736648267,3.5305136147072766,1.0,1.0,61
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2020-02-01,2020-03-01,5.813953488372103,2.2709559650243727,3.5429975233477307,1.0,1.0,61
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2020-03-01,2020-04-01,3.200000000000003,5.534145327999425,-2.3341453279994218,-1.0,-1.0,62
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2020-03-01,2020-04-01,3.200000000000003,5.986444862603637,-2.786444862603634,-1.0,1.0,62
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2020-03-01,2020-04-01,3.200000000000003,5.630586335662304,-2.4305863356623014,-1.0,-1.0,62
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2020-04-01,2020-05-01,3.1774051191526986,3.1751289782665237,0.0022761408861748933,-1.0,-1.0,63
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2020-04-01,2020-05-01,3.1774051191526986,3.762491136871729,-0.5850860177190302,-1.0,1.0,63
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2020-04-01,2020-05-01,3.1774051191526986,2.9285164252259555,0.24888869392674318,-1.0,-1.0,63
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2020-05-01,2020-06-01,0.17196904557179593,3.1551247075790574,-2.9831556620072615,-1.0,-1.0,64
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2020-05-01,2020-06-01,0.17196904557179593,3.683492065253526,-3.51152301968173,-1.0,1.0,64
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2020-05-01,2020-06-01,0.17196904557179593,2.7658557181691683,-2.5938866725973724,-1.0,-1.0,64
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2020-06-01,2020-07-01,-1.6074450084602399,0.4354099812462414,-2.0428549897064814,-1.0,1.0,65
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2020-06-01,2020-07-01,-1.6074450084602399,0.7045831572233439,-2.312028165683584,-1.0,1.0,65
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2020-06-01,2020-07-01,-1.6074450084602399,-0.37212643285171365,-1.235318575608526,-1.0,-1.0,65
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2020-07-01,2020-08-01,-4.0901502504173575,-1.206455782443874,-2.8836944679734833,-1.0,1.0,66
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2020-07-01,2020-08-01,-4.0901502504173575,-0.9644674004055074,-3.12568285001185,-1.0,1.0,66
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2020-07-01,2020-08-01,-4.0901502504173575,-1.8926640006138868,-2.197486249803471,-1.0,-1.0,66
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2020-08-01,2020-09-01,-1.269035532994922,-3.549898771901878,2.280863238906956,1.0,1.0,67
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2020-08-01,2020-09-01,-1.269035532994922,-3.5819329970712475,2.3128974640763253,1.0,1.0,67
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2020-08-01,2020-09-01,-1.269035532994922,-3.8019210549835174,2.5328855219885953,1.0,1.0,67
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2020-09-01,2020-10-01,0.0,-0.9106801327446078,0.9106801327446078,1.0,1.0,68
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2020-09-01,2020-10-01,0.0,-0.8829627962050358,0.8829627962050358,1.0,1.0,68
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2020-09-01,2020-10-01,0.0,-1.1806298228688432,1.1806298228688432,1.0,1.0,68
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2020-10-01,2020-11-01,0.6092254134029584,0.24651041034159554,0.3627150030613629,1.0,1.0,69
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2020-10-01,2020-11-01,0.6092254134029584,0.35153853573897764,0.2576868776639808,1.0,1.0,69
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2020-10-01,2020-11-01,0.6092254134029584,0.21162060012403466,0.3976048132789238,1.0,1.0,69
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2020-11-01,2020-12-01,1.4047410008779515,0.7967864512176159,0.6079545496603356,1.0,1.0,70
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2020-11-01,2020-12-01,1.4047410008779515,0.937827324895787,0.4669136759821645,1.0,1.0,70
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2020-11-01,2020-12-01,1.4047410008779515,1.156848913733149,0.2478920871448025,1.0,1.0,70
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2020-12-01,2021-01-01,0.17528483786153348,1.5157785461050248,-1.3404937082434913,-1.0,1.0,71
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2020-12-01,2021-01-01,0.17528483786153348,1.6248798436662582,-1.4495950058047247,-1.0,1.0,71
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2020-12-01,2021-01-01,0.17528483786153348,2.205095048942728,-2.0298102110811946,-1.0,1.0,71
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-01-01,2021-02-01,-2.166377816291165,0.3982124114909802,-2.564590227782145,-1.0,1.0,72
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-01-01,2021-02-01,-2.166377816291165,0.4813294251238829,-2.647707241415048,-1.0,1.0,72
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-01-01,2021-02-01,-2.166377816291165,1.4172383131237014,-3.5836161294148665,-1.0,1.0,72
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-02-01,2021-03-01,-4.902789518174133,-1.751715261930097,-3.151074256244036,-1.0,1.0,73
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-02-01,2021-03-01,-4.902789518174133,-1.7437547934625062,-3.159034724711627,-1.0,1.0,73
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-02-01,2021-03-01,-4.902789518174133,-0.7860863094880541,-4.116703208686079,-1.0,1.0,73
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-03-01,2021-04-01,-2.928509905254084,-4.3298183561826775,1.4013084509285934,1.0,1.0,74
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-03-01,2021-04-01,-2.928509905254084,-4.872496524322857,1.943986619068773,1.0,1.0,74
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-03-01,2021-04-01,-2.928509905254084,-3.824655050506517,0.8961451452524329,1.0,1.0,74
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-04-01,2021-05-01,-3.763900769888795,-2.4835731983474396,-1.2803275715413553,-1.0,1.0,75
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-04-01,2021-05-01,-3.763900769888795,-3.1826667135925417,-0.5812340562962532,-1.0,-1.0,75
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-04-01,2021-05-01,-3.763900769888795,-1.8818639338325278,-1.8820368360562671,-1.0,1.0,75
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-05-01,2021-06-01,-4.29184549356223,-3.2817886511543963,-1.0100568424078333,-1.0,1.0,76
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-05-01,2021-06-01,-4.29184549356223,-4.220584347062566,-0.07126114649966375,-1.0,-1.0,76
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-05-01,2021-06-01,-4.29184549356223,-2.891250723400719,-1.4005947701615105,-1.0,1.0,76
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-06-01,2021-07-01,-3.6973344797936347,-3.7992977965794767,0.10196331678584203,1.0,1.0,77
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-06-01,2021-07-01,-3.6973344797936347,-4.60789646634525,0.910561986551615,1.0,-1.0,77
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-06-01,2021-07-01,-3.6973344797936347,-3.86399262066767,0.16665814087403508,1.0,1.0,77
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-07-01,2021-08-01,-2.6979982593559715,-3.2561507036886916,0.5581524443327202,1.0,1.0,78
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-07-01,2021-08-01,-2.6979982593559715,-3.9755164307373576,1.2775181713813861,1.0,-1.0,78
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-07-01,2021-08-01,-2.6979982593559715,-3.6369359872308338,0.9389377278748623,1.0,1.0,78
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-08-01,2021-09-01,-3.4275921165381362,-2.332372502596386,-1.09521961394175,-1.0,1.0,79
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-08-01,2021-09-01,-3.4275921165381362,-2.853537752573111,-0.5740543639650251,-1.0,-1.0,79
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-08-01,2021-09-01,-3.4275921165381362,-2.792950555964151,-0.6346415605739852,-1.0,-1.0,79
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-09-01,2021-10-01,-3.6846615252784876,-3.0255253864322866,-0.6591361388462009,-1.0,1.0,80
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-09-01,2021-10-01,-3.6846615252784876,-3.602816319296061,-0.08184520598242662,-1.0,-1.0,80
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-09-01,2021-10-01,-3.6846615252784876,-3.574030165503669,-0.11063135977481853,-1.0,-1.0,80
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-10-01,2021-11-01,-2.422145328719716,-3.280041430527908,0.8578961018081923,1.0,1.0,81
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-10-01,2021-11-01,-2.422145328719716,-4.064410872784834,1.6422655440651184,1.0,-1.0,81
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-10-01,2021-11-01,-2.422145328719716,-4.207963377324154,1.7858180486044377,1.0,-1.0,81
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-11-01,2021-12-01,-1.904761904761909,-2.1073772824178345,0.2026153776559254,1.0,1.0,82
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-11-01,2021-12-01,-1.904761904761909,-2.790806463535059,0.88604455877315,1.0,-1.0,82
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-11-01,2021-12-01,-1.904761904761909,-3.1063459253550207,1.2015840205931116,1.0,-1.0,82
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2021-12-01,2022-01-01,-2.01224846894138,-1.6332999276382645,-0.3789485413031155,-1.0,1.0,83
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2021-12-01,2022-01-01,-2.01224846894138,-2.111148538409668,0.098900069468288,-1.0,-1.0,83
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2021-12-01,2022-01-01,-2.01224846894138,-2.6033914080780103,0.5911429391366303,-1.0,-1.0,83
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-01-01,2022-02-01,0.8857395925597977,-1.7390471794075932,2.6247867719673907,1.0,1.0,84
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-01-01,2022-02-01,0.8857395925597977,-2.2485812363085382,3.134320828868336,1.0,-1.0,84
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-01-01,2022-02-01,0.8857395925597977,-2.754855111739148,3.640594704298946,1.0,-1.0,84
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-02-01,2022-03-01,1.9555555555555548,0.9319092022391038,1.023646353316451,1.0,1.0,85
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-02-01,2022-03-01,1.9555555555555548,0.5603205730126659,1.395234982542889,1.0,-1.0,85
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-02-01,2022-03-01,1.9555555555555548,0.20986165725228367,1.745693898303271,1.0,-1.0,85
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-03-01,2022-04-01,2.395740905057675,1.9095017185445715,0.4862391865131035,1.0,-1.0,86
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-03-01,2022-04-01,2.395740905057675,1.7198184604118827,0.6759224446457923,1.0,-1.0,86
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-03-01,2022-04-01,2.395740905057675,1.4232334058470624,0.9725074992106126,1.0,-1.0,86
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-04-01,2022-05-01,3.2888888888888967,2.3118650977228707,0.977023791166026,1.0,-1.0,87
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-04-01,2022-05-01,3.2888888888888967,1.9011242150195595,1.3877646738693372,1.0,-1.0,87
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-04-01,2022-05-01,3.2888888888888967,1.6315072441079763,1.6573816447809204,1.0,-1.0,87
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-05-01,2022-06-01,6.36771300448431,3.127708827726804,3.240004176757506,1.0,-1.0,88
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-05-01,2022-06-01,6.36771300448431,3.035829309396318,3.331883695087992,1.0,-1.0,88
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-05-01,2022-06-01,6.36771300448431,2.6408488626800564,3.7268641418042536,1.0,-1.0,88
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-06-01,2022-07-01,7.857142857142851,5.940968514876615,1.9161743422662365,1.0,-1.0,89
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-06-01,2022-07-01,7.857142857142851,5.843711705856834,2.0134311512860172,1.0,-1.0,89
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-06-01,2022-07-01,7.857142857142851,5.818547765311797,2.0385950918310547,1.0,-1.0,89
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-07-01,2022-08-01,7.871198568872995,7.320607792948282,0.5505907759247126,1.0,-1.0,90
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-07-01,2022-08-01,7.871198568872995,7.276464052256772,0.5947345166162226,1.0,-1.0,90
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-07-01,2022-08-01,7.871198568872995,7.349700333111869,0.5214982357611255,1.0,-1.0,90
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-08-01,2022-09-01,16.237799467613122,7.345369723747139,8.892429743865982,1.0,-1.0,91
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-08-01,2022-09-01,16.237799467613122,7.27771432089442,8.960085146718702,1.0,-1.0,91
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-08-01,2022-09-01,16.237799467613122,7.3698063330693815,8.867993134543742,1.0,-1.0,91
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-09-01,2022-10-01,16.814946619217096,15.272864619506798,1.5420819997102981,1.0,-1.0,92
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-09-01,2022-10-01,16.814946619217096,15.346742534886138,1.4682040843309583,1.0,-1.0,92
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-09-01,2022-10-01,16.814946619217096,15.435800228697346,1.3791463905197503,1.0,-1.0,92
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-10-01,2022-11-01,14.804964539007104,15.93379420389318,-1.1288296648860765,-1.0,-1.0,93
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-10-01,2022-11-01,14.804964539007104,15.900172152260762,-1.095207613253658,-1.0,-1.0,93
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-10-01,2022-11-01,14.804964539007104,15.921091950400815,-1.1161274113937107,-1.0,-1.0,93
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-11-01,2022-12-01,13.15092674315974,13.981284884848645,-0.8303581416889045,-1.0,-1.0,94
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-11-01,2022-12-01,13.15092674315974,13.579963335320835,-0.42903659216109524,-1.0,-1.0,94
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-11-01,2022-12-01,13.15092674315974,13.471509601158571,-0.320582857998831,-1.0,-1.0,94
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2022-12-01,2023-01-01,15.535714285714297,12.40613630740737,3.1295779783069264,1.0,-1.0,95
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2022-12-01,2023-01-01,15.535714285714297,11.854046790191013,3.6816674955232838,1.0,-1.0,95
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2022-12-01,2023-01-01,15.535714285714297,11.615422448514632,3.920291837199665,1.0,-1.0,95
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2023-01-01,2023-02-01,14.925373134328357,14.767056952294617,0.1583161820337402,-1.0,-1.0,96
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2023-01-01,2023-02-01,14.925373134328357,14.387073428307136,0.5382997060212205,-1.0,-1.0,96
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2023-01-01,2023-02-01,14.925373134328357,14.0758220546754,0.8495510796529562,-1.0,-1.0,96
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2023-02-01,2023-03-01,13.77506538796862,14.205568121280619,-0.4305027333119984,-1.0,-1.0,97
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2023-02-01,2023-03-01,13.77506538796862,13.879604181584819,-0.10453879361619833,-1.0,-1.0,97
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2023-02-01,2023-03-01,13.77506538796862,13.611737247656736,0.1633281403118847,-1.0,-1.0,97
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2023-03-01,2023-04-01,11.265164644714032,13.110742401920055,-1.8455777572060228,-1.0,-1.0,98
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2023-03-01,2023-04-01,11.265164644714032,12.599173447002903,-1.3340088022888708,-1.0,-1.0,98
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2023-03-01,2023-04-01,11.265164644714032,12.397311595911255,-1.1321469511972229,-1.0,-1.0,98
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2023-04-01,2023-05-01,9.552495697074015,10.708045701920438,-1.1555500048464236,-1.0,-1.0,99
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2023-04-01,2023-05-01,9.552495697074015,10.009519168258121,-0.45702347118410636,-1.0,-1.0,99
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2023-04-01,2023-05-01,9.552495697074015,9.760681320731608,-0.2081856236575934,-1.0,-1.0,99
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2023-05-01,2023-06-01,6.99831365935919,9.093154687661059,-2.094841028301869,-1.0,-1.0,100
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2023-05-01,2023-06-01,6.99831365935919,8.135968095823532,-1.1376544364643424,-1.0,-1.0,100
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2023-05-01,2023-06-01,6.99831365935919,7.797683673812549,-0.7993700144533591,-1.0,-1.0,100
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2023-06-01,2023-07-01,4.718543046357615,6.698622398668696,-1.9800793523110807,-1.0,-1.0,101
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2023-06-01,2023-07-01,4.718543046357615,5.621438267917433,-0.9028952215598176,-1.0,-1.0,101
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2023-06-01,2023-07-01,4.718543046357615,5.3255380591436765,-0.6069950127860615,-1.0,-1.0,101
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2023-07-01,2023-08-01,5.223880597014929,4.5766305258814635,0.6472500711334659,1.0,-1.0,102
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2023-07-01,2023-08-01,5.223880597014929,3.2903391935423554,1.933541403472574,1.0,-1.0,102
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2023-07-01,2023-08-01,5.223880597014929,2.885492141861084,2.3383884551538454,1.0,-1.0,102
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2023-08-01,2023-09-01,-2.519083969465652,5.047948194014037,-7.567032163479689,-1.0,-1.0,103
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2023-08-01,2023-09-01,-2.519083969465652,4.057108151231991,-6.576192120697643,-1.0,-1.0,103
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2023-08-01,2023-09-01,-2.519083969465652,3.6790502925033137,-6.198134261968965,-1.0,-1.0,103
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m0_ar,2023-09-01,2023-10-01,-2.1325209444021387,-2.1297641918792123,-0.002756752522926398,1.0,1.0,104
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m1_controls,2023-09-01,2023-10-01,-2.1325209444021387,-2.8404886547704944,0.7079677103683557,1.0,-1.0,104
uk_ipi_c26_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar1,m2_tech,2023-09-01,2023-10-01,-2.1325209444021387,-3.0871716641112563,0.9546507197091176,1.0,-1.0,104
